TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Aebp1	Ddah1	0.85362	50.34	0.415	rgb(222,138,139)	1.9886	2,2
Peg3	Ddah1	0.78502	50.28	0.283	rgb(220,163,164)	1.9874	2,2
Prrx1	Ddah1	0.37015	47.32	0.32	rgb(221,156,157)	1.9281	2,2
Aebp1	Dhrs1	-0.035718	44.08	-1.7E-01	rgb(180,195,223)	1.8632	2,2
Hmga2	Dhrs9	0.55871	49.23	0.232	rgb(220,173,173)	1.9663	None
Hmga2	Dio2	-0.14379	45.18	-1.8E-01	rgb(178,193,224)	1.8852	2,2
Prrx1	Dlc1	0.60557	49.33	0.334	rgb(221,153,154)	1.9683	2,2
Hmga2	Dleu7	0.44915	48.27	0.267	rgb(220,166,167)	1.9471	2,2
Prrx1	Dnajc21	0.80818	50.3	0.304	rgb(220,159,159)	1.9878	2,2
Hmga2	Dnm3os	0.52145	49.14	0.137	rgb(219,191,191)	1.9645	2,2
Hmga2	Dpep2	-0.63501	49.42	-4.2E-01	rgb(126,162,233)	1.9701	2,2
Hmga2	Dusp6	-0.61191	49.34	-3.4E-01	rgb(144,173,230)	1.9685	2,2
Prrx1	Dysf	0.82549	50.33	0.328	rgb(221,154,155)	1.9884	2,2
Aebp1	Eaf2	-0.040339	44.2	-2.0E-01	rgb(174,191,225)	1.8656	2,2
Aebp1	Ecd	0.42774	48.22	0.22	rgb(219,175,175)	1.9461	2,2
Prrx1	Efemp2	0.62156	49.38	0.377	rgb(221,145,146)	1.9693	2,2
Hmga2	Eml6	-0.39596	48.13	-1.3E-01	rgb(188,199,222)	1.9443	2,2
Hmga2	Endod1	-0.19745	46.13	-1.3E-01	rgb(189,200,222)	1.9042	2,2
Aebp1	Epb4.1l4a	0.43719	48.24	0.257	rgb(220,168,169)	1.9465	2,2
Hmga2	Epdr1	-0.43261	48.23	-2.3E-01	rgb(166,186,226)	1.9463	2,2
Prrx1	Etv6	0.11375	45.15	0.15	rgb(219,188,189)	1.8846	None
Hmga2	Evi2a	0.32994	47.2	0.197	rgb(219,179,180)	1.9257	2,2
Hmga2	F9	-0.31232	47.19	-1.9E-01	rgb(176,192,224)	1.9255	2,2
Hmga2	Fam129a	0.081964	44.36	0.357	rgb(221,149,150)	1.8688	None
Prrx1	Fam129a	0.5368	49.18	0.183	rgb(219,182,182)	1.9653	None
Aebp1	Fam198b	0.45737	48.29	0.288	rgb(220,162,163)	1.9475	2,2
Hmga2	Fam198b	0.30047	47.09	0.089	rgb(218,200,200)	1.9235	2,2
Prrx1	Fam198b	0.60557	49.33	0.334	rgb(221,153,154)	1.9683	2,2
Hmga2	Fam19a3	-0.5346	49.19	-1.9E-01	rgb(176,192,224)	1.9655	2,2
Hmga2	Fam46c	-0.81418	50.32	-3.2E-01	rgb(148,175,229)	1.9882	2,2
Prrx1	Fam57a	0.033147	44.18	0.178	rgb(219,183,183)	1.8652	2,2
Aebp1	Fat1	0.63961	49.46	0.457	rgb(222,130,131)	1.9709	2,2
Hmga2	Fat1	0.31412	47.15	0.152	rgb(219,188,188)	1.9247	2,2
Peg3	Fat1	0.23779	46.25	0.251	rgb(220,169,169)	1.9066	2,2
Prrx1	Fat1	0.98446	50.57	0.568	rgb(223,108,110)	1.9932	2,2
Aebp1	Fbn1	0.98541	50.54	0.543	rgb(223,113,114)	1.9926	2,2
Hmga2	Fbn1	0.81418	50.32	0.318	rgb(220,156,157)	1.9882	2,2
Peg3	Fbn1	0.28491	47.1	0.185	rgb(219,182,182)	1.9237	2,2
Prrx1	Fbn1	0.40935	48.14	0.144	rgb(219,190,190)	1.9445	2,2
Prrx1	Fbxl22	-0.21036	46.17	-1.7E-01	rgb(179,194,224)	1.905	2,2
Hmga2	Fcgr3	0.022657	43.39	0.391	rgb(221,142,143)	1.8493	2,2
Prrx1	Fert2	0.33399	47.21	0.211	rgb(219,177,177)	1.9259	2,2
Peg3	Fgd4	0.51155	49.13	0.153	rgb(219,188,188)	1.9643	2,2
Peg3	Fgf7	0.85362	50.34	0.34	rgb(221,152,153)	1.9886	2,2
Prrx1	Fgf7	0.55871	49.23	0.227	rgb(220,174,174)	1.9663	2,2
Aebp1	Fkbp9	0.17015	45.35	0.348	rgb(221,151,151)	1.8886	2,2
Hmga2	Fn1	0.24613	46.22	0.216	rgb(219,176,176)	1.906	2,2
Peg3	Fn1	0.10505	45.12	0.119	rgb(218,194,195)	1.884	2,2
Prrx1	Fn1	0.62156	49.38	0.38	rgb(221,144,145)	1.9693	2,2
Hmga2	Foxf2	-0.9158	50.4	-4.0E-01	rgb(130,164,232)	1.9898	2,2
Hmga2	Frmd4b	0.29814	47.15	0.15	rgb(219,188,189)	1.9247	None
Peg3	Fzd3	0.72458	50.22	0.22	rgb(219,175,175)	1.9862	2,2
Hmga2	Gad2	-0.92346	50.41	-4.1E-01	rgb(129,163,232)	1.99	2,2
Prrx1	Gap43	0.71166	50.22	0.275	rgb(220,164,165)	1.9862	None
Hmga2	Gli3	0.42389	48.18	0.179	rgb(219,183,183)	1.9453	2,2
Hmga2	Gm10324	-0.21237	46.1	-1.0E-01	rgb(195,203,221)	1.9036	2,2
Aebp1	Gm6537	0.23779	46.25	0.248	rgb(220,170,170)	1.9066	2,2
Prrx1	Gna15	-0.083454	44.25	-2.5E-01	rgb(163,184,226)	1.8666	2,2
Hmga2	Gnb3	0.03842	44.09	0.086	rgb(218,200,201)	1.8634	2,2
Prrx1	Gpnmb	0.23935	46.2	0.2	rgb(219,179,179)	1.9056	2,2
Prrx1	Gpr141	0.78001	50.29	0.291	rgb(220,161,162)	1.9876	2,2
Prrx1	Gpr152	-0.85362	50.34	-3.4E-01	rgb(142,172,230)	1.9886	2,2
Hmga2	Gpr35	0.44315	48.23	0.226	rgb(219,174,174)	1.9463	2,2
Prrx1	Grin3b	-0.66015	50.11	-1.1E-01	rgb(193,203,221)	1.984	None
Hmga2	Grn	-0.60762	49.33	-3.3E-01	rgb(146,174,229)	1.9683	2,2
Hmga2	Gsta4	0.083454	44.25	0.247	rgb(220,170,170)	1.8666	2,2
Prrx1	Gstm2	0.85925	50.36	0.355	rgb(221,149,150)	1.989	2,2
Prrx1	Gys1	0.11029	45.14	0.139	rgb(219,190,191)	1.8844	2,2
Aebp1	H2afy3	0.5746	49.26	0.26	rgb(220,167,168)	1.9669	2,2
Hmga2	H60c	0.4351	48.21	0.213	rgb(219,176,177)	1.9459	2,2
Peg3	H60c	0.51491	49.14	0.136	rgb(219,191,191)	1.9645	2,2
Prrx1	Hao1	0.00050307	43.25	0.254	rgb(220,168,169)	1.8465	2,2
Prrx1	Hdac9	0.20335	46.04	0.042	rgb(217,209,209)	1.9024	2,2
Aebp1	Heg1	0.34356	47.27	0.271	rgb(220,165,166)	1.9271	2,2
Aebp1	Hexb	-0.35998	47.28	-2.8E-01	rgb(156,180,228)	1.9273	2,2
Prrx1	Hist1h1t	-0.31412	47.15	-1.5E-01	rgb(185,197,223)	1.9247	2,2
Peg3	Hrc	0.11029	45.14	0.142	rgb(219,190,190)	1.8844	2,2
Hmga2	Hs6st2	0.46719	48.29	0.292	rgb(220,161,162)	1.9475	2,2
Prrx1	Hs6st2	0.41299	48.15	0.147	rgb(219,189,189)	1.9447	2,2
Aebp1	Hspg2	0.99566	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Peg3	Hspg2	0.15372	45.27	0.265	rgb(220,166,167)	1.887	2,2
Prrx1	Hspg2	0.37015	47.32	0.325	rgb(221,155,156)	1.9281	2,2
Prrx1	Idh1	0.96154	50.47	0.471	rgb(222,127,128)	1.9912	None
Peg3	Ifi205	0.16603	45.32	0.321	rgb(221,156,156)	1.888	2,2
Peg3	Igf2bp1	0.70389	50.21	0.207	rgb(219,177,178)	1.986	2,2
Prrx1	Igf2bp1	0.43018	48.2	0.195	rgb(219,180,180)	1.9457	2,2
Prrx1	Igfbp2	0.62439	49.39	0.391	rgb(221,142,143)	1.9695	2,2
Hmga2	Igj	-0.23415	46.24	-2.4E-01	rgb(164,185,226)	1.9064	2,2
Hmga2	Ikbke	-0.23779	46.25	-2.5E-01	rgb(163,184,227)	1.9066	2,2
Peg3	Il33	0.81973	50.31	0.306	rgb(220,159,159)	1.988	2,2
Aebp1	Il7r	-0.65715	50.1	-3.0E-01	rgb(153,178,228)	1.9838	2,2
Aebp1	Ism1	0.027091	44.16	0.163	rgb(219,186,186)	1.8648	2,2
Prrx1	Itga2	0.011235	44.1	0.1	rgb(218,198,198)	1.8636	None
Hmga2	Jag1	0.46719	48.29	0.294	rgb(220,161,162)	1.9475	2,2
Hmga2	Jag2	-0.66169	50.13	-1.3E-01	rgb(189,200,222)	1.9844	2,2
Hmga2	Klhl3	-0.66518	50.14	-1.4E-01	rgb(186,198,222)	1.9846	2,2
Prrx1	L3mbtl3	-0.084964	44.39	-3.9E-01	rgb(132,165,232)	1.8694	2,2
Prrx1	Lama1	0.45111	48.25	0.247	rgb(220,170,170)	1.9467	2,2
Hmga2	Leprel4	0.79083	50.3	0.301	rgb(220,160,160)	1.9878	2,2
Hmga2	Lmo7	0.78001	50.29	0.294	rgb(220,161,161)	1.9876	2,2
Prrx1	Lonp2	0.89963	50.4	0.396	rgb(221,141,142)	1.9898	2,2
Aebp1	Loxl1	0.14712	45.25	0.248	rgb(220,170,170)	1.8866	2,2
Hmga2	Loxl1	0.4393	48.22	0.225	rgb(219,174,175)	1.9461	2,2
Prrx1	Loxl1	0.34515	47.24	0.239	rgb(220,171,172)	1.9265	2,2
Hmga2	Loxl2	-0.11537	45.03	-2.8E-02	rgb(211,213,218)	1.8822	2,2
Prrx1	Lpar1	0.062549	44.18	0.185	rgb(219,182,182)	1.8652	None
Prrx1	Lpcat1	-0.46154	48.3	-3.0E-01	rgb(151,177,228)	1.9477	2,2
Peg3	Lphn2	0.74841	50.26	0.261	rgb(220,167,168)	1.987	2,2
Prrx1	Lpp	0.15066	45.26	0.264	rgb(220,166,167)	1.8868	None
Hmga2	Lrig3	0.455	48.26	0.26	rgb(220,167,168)	1.9469	2,2
Hmga2	Lrrn3	0.13915	45.16	0.156	rgb(219,187,187)	1.8848	2,2
Aebp1	Ltbp1	0.49135	48.44	0.442	rgb(222,133,133)	1.9505	2,2
Hmga2	Ltbp1	0.57921	49.27	0.274	rgb(220,165,165)	1.9671	2,2
Prrx1	Ltbp1	0.32994	47.2	0.201	rgb(219,179,179)	1.9257	2,2
Peg3	Ly6k	-0.54639	49.2	-2.0E-01	rgb(174,191,225)	1.9657	2,2
Hmga2	Ly9	0.15504	45.21	0.208	rgb(219,177,178)	1.8858	2,2
Hmga2	Ly96	0.83719	50.34	0.34	rgb(221,152,153)	1.9886	2,2
Peg3	Map3k5	-0.32061	47.21	-2.9E-01	rgb(154,179,228)	1.9259	2,2
Hmga2	Mcoln3	0.13915	45.16	0.165	rgb(219,186,186)	1.8848	2,2
Prrx1	Meis2	0.84818	50.35	0.351	rgb(221,150,151)	1.9888	2,2
Hmga2	Mex3a	0.47693	48.35	0.35	rgb(221,150,151)	1.9487	2,2
Hmga2	Mfge8	-0.43261	48.23	-2.3E-01	rgb(167,187,226)	1.9463	2,2
Hmga2	Mgll	-0.98541	50.54	-5.4E-01	rgb( 99,145,238)	1.9926	2,2
Prrx1	Mir130b	-0.31412	47.15	-1.5E-01	rgb(185,198,223)	1.9247	2,2
Hmga2	Mir25	-0.27123	46.3	-3.0E-01	rgb(153,178,228)	1.9076	2,2
Prrx1	Mmp14	0.5746	49.26	0.261	rgb(220,167,168)	1.9669	2,2
Hmga2	Mmp16	0.36259	47.29	0.287	rgb(220,162,163)	1.9275	2,2
Peg3	Mmp16	0.19188	46.1	0.101	rgb(218,198,198)	1.9036	2,2
Prrx1	Mmp16	0.59721	49.31	0.313	rgb(220,157,158)	1.9679	2,2
Peg3	Murc	0.052767	44.15	0.146	rgb(219,189,189)	1.8646	2,2
Hmga2	Myadm	0.75875	50.27	0.269	rgb(220,166,166)	1.9872	2,2
Hmga2	Myo1e	0.56413	49.24	0.243	rgb(220,171,171)	1.9665	2,2
Prrx1	Myof	0.60171	49.32	0.315	rgb(220,157,157)	1.9681	2,2
Peg3	Nbea	0.44697	48.24	0.238	rgb(220,172,172)	1.9465	2,2
Prrx1	Nbea	0.66169	50.13	0.132	rgb(218,192,192)	1.9844	2,2
Peg3	Ncam1	0.70766	50.2	0.202	rgb(219,178,179)	1.9858	2,2
Prrx1	Ncam1	0.45955	48.27	0.266	rgb(220,166,167)	1.9471	2,2
Prrx1	Ncdn	-0.1951	46.12	-1.2E-01	rgb(190,201,222)	1.904	2,2
Aebp1	Ncoa2	0.14539	45.24	0.242	rgb(220,171,171)	1.8864	2,2
Prrx1	Ndrg2	0.73354	50.23	0.233	rgb(220,173,173)	1.9864	2,2
Prrx1	Ndst1	0.39769	48.08	0.078	rgb(218,202,202)	1.9433	None
Peg3	Nefm	0.027091	44.16	0.161	rgb(219,186,187)	1.8648	2,2
Hmga2	Ngf	-0.25141	46.29	-2.9E-01	rgb(155,179,228)	1.9074	2,2
Hmga2	Nhs	-0.58198	49.28	-2.8E-01	rgb(156,180,228)	1.9673	2,2
Peg3	Nid2	0.10065	45.1	0.168	rgb(219,185,185)	1.8836	2,2
Prrx1	Notch1	-0.4199	48.17	-1.7E-01	rgb(179,194,224)	1.9451	None
Hmga2	Npr3	-0.62284	49.37	-3.7E-01	rgb(136,168,231)	1.9691	2,2
Hmga2	Nqo2	-0.75361	50.25	-2.5E-01	rgb(162,184,227)	1.9868	2,2
Hmga2	Nrcam	0.39953	48.09	0.087	rgb(218,200,201)	1.9435	2,2
Aebp1	Nrp2	0.90766	50.39	0.387	rgb(221,143,144)	1.9896	2,2
Hmga2	Nrp2	-0.85925	50.36	-3.8E-01	rgb(135,167,231)	1.989	2,2
Peg3	Oas1d	0.28919	47.12	0.12	rgb(218,194,194)	1.9241	2,2
Hmga2	Ocln	-0.52862	49.16	-1.6E-01	rgb(182,196,223)	1.9649	2,2
Hmga2	Olfm1	-0.4411	48.25	-2.5E-01	rgb(163,184,227)	1.9467	2,2
Peg3	Olfr536	0.027091	44.16	0.165	rgb(219,186,186)	1.8648	2,2
Hmga2	Palld	0.82549	50.33	0.333	rgb(221,153,154)	1.9884	2,2
Peg3	Pcdh10	0.28234	47.08	0.08	rgb(218,202,202)	1.9233	2,2
Prrx1	Pcdh7	0.33399	47.21	0.213	rgb(219,176,177)	1.9259	2,2
Hmga2	Pcyt1b	-0.53894	49.2	-2.0E-01	rgb(174,191,225)	1.9657	2,2
Aebp1	Pdcd1lg2	0.50682	49.11	0.115	rgb(218,195,195)	1.9639	2,2
Hmga2	Penk	-0.81973	50.31	-3.1E-01	rgb(151,177,229)	1.988	2,2
Prrx1	Penk	0.4199	48.17	0.169	rgb(219,185,185)	1.9451	2,2
Prrx1	Pfkp	0.98541	50.54	0.543	rgb(223,113,114)	1.9926	None
Prrx1	Pgr15l	0.58485	49.28	0.277	rgb(220,164,165)	1.9673	2,2
Peg3	Pgs1	-0.42774	48.22	-2.2E-01	rgb(169,188,225)	1.9461	2,2
Hmga2	Phldb2	0.89963	50.4	0.399	rgb(221,141,142)	1.9898	2,2
Hmga2	Pls3	0.17585	45.28	0.275	rgb(220,164,165)	1.8872	2,2
Prrx1	Pls3	0.52145	49.14	0.144	rgb(219,190,190)	1.9645	2,2
Hmga2	Pm20d1	0.22595	46.16	0.157	rgb(219,187,187)	1.9048	2,2
Peg3	Ppp1r3g	0.67078	50.14	0.202	rgb(219,178,179)	1.9846	2,2
Prrx1	Prickle1	-0.58973	49.29	-2.9E-01	rgb(154,179,228)	1.9675	None
Aebp1	Prokr1	0.29814	47.15	0.146	rgb(219,189,189)	1.9247	2,2
Hmga2	Prox2	-0.27554	47.02	-1.8E-02	rgb(213,215,218)	1.9221	2,2
Hmga2	Prr7	0.62935	49.39	0.39	rgb(221,143,143)	1.9695	2,2
Prrx1	Psph	0.48219	48.37	0.372	rgb(221,146,147)	1.9491	2,2
Prrx1	Ptges	0.80319	50.31	0.312	rgb(220,157,158)	1.988	2,2
Aebp1	Ptgs2	0.15066	45.26	0.265	rgb(220,166,167)	1.8868	2,2
Prrx1	Ptgs2	0.37995	47.37	0.372	rgb(221,146,147)	1.9291	2,2
Prrx1	Ptp4a1	-0.02057	44.14	-1.4E-01	rgb(187,199,222)	1.8644	2,2
Peg3	Ptrf	0.5346	49.19	0.191	rgb(219,181,181)	1.9655	2,2
Prrx1	Rab39b	0.13754	45.22	0.216	rgb(219,176,176)	1.886	2,2
Peg3	Rasl12	0.46154	48.3	0.299	rgb(220,160,160)	1.9477	2,2
Peg3	Rassf10	0.10796	45.13	0.133	rgb(218,192,192)	1.8842	2,2
Hmga2	Rassf6	0.78001	50.29	0.289	rgb(220,162,162)	1.9876	2,2
Peg3	Rbm15	-0.064263	44.27	-2.7E-01	rgb(159,181,227)	1.867	2,2
Prrx1	Rgs8	0.20939	46.09	0.095	rgb(218,199,199)	1.9034	2,2
Prrx1	Riok3	0.72044	50.23	0.233	rgb(220,173,173)	1.9864	None
Prrx1	Ripk1	0.5414	49.19	0.194	rgb(219,180,180)	1.9655	2,2
Prrx1	Rnf125	0.85362	50.34	0.343	rgb(221,151,152)	1.9886	None
Hmga2	Rnf144b	-0.29206	47.13	-1.3E-01	rgb(189,200,222)	1.9243	2,2
Prrx1	Rpusd2	-0.14233	45.17	-1.7E-01	rgb(181,195,223)	1.885	None
Hmga2	Rtl1	-0.56083	49.24	-2.4E-01	rgb(165,185,226)	1.9665	2,2
Hmga2	Samsn1	0.60984	49.34	0.34	rgb(221,152,153)	1.9685	None
Hmga2	Sash1	0.44697	48.24	0.241	rgb(220,171,171)	1.9465	2,2
Peg3	Sash1	0.55077	49.22	0.225	rgb(219,174,175)	1.9661	2,2
Prrx1	Sash1	0.74841	50.26	0.259	rgb(220,168,168)	1.987	None
Peg3	Scarf2	0.11029	45.14	0.138	rgb(219,191,191)	1.8844	2,2
Hmga2	Scn3b	0.58485	49.28	0.277	rgb(220,164,165)	1.9673	2,2
Aebp1	Sdcbp2	-0.25141	46.29	-2.9E-01	rgb(154,178,228)	1.9074	2,2
Hmga2	Sept9	0.56413	49.24	0.241	rgb(220,171,171)	1.9665	2,2
Prrx1	Serpinb9b	0.92016	50.43	0.425	rgb(222,136,137)	1.9904	2,2
Aebp1	Sertad3	-0.77473	50.27	-2.7E-01	rgb(158,181,227)	1.9872	2,2
Prrx1	Sh2b2	-0.85362	50.34	-3.4E-01	rgb(143,172,230)	1.9886	2,2
Prrx1	Sh3pxd2b	0.76948	50.28	0.283	rgb(220,163,164)	1.9874	2,2
Hmga2	Sla	0.33982	47.26	0.257	rgb(220,168,168)	1.9269	None
Prrx1	Sla	0.5231	49.16	0.244	rgb(220,170,171)	1.9649	None
Hmga2	Slc26a10	0.24945	46.23	0.227	rgb(220,174,174)	1.9062	2,2
Prrx1	Slc9a9	0.42774	48.22	0.218	rgb(219,175,176)	1.9461	None
Aebp1	Slit3	0.44315	48.23	0.315	rgb(220,157,157)	1.9463	2,2
Hmga2	Smad6	0.16484	45.24	0.237	rgb(220,172,172)	1.8864	2,2
Prrx1	Smpd3	-0.077455	44.23	-2.3E-01	rgb(167,186,226)	1.8662	2,2
Prrx1	Smtnl2	0.56663	49.25	0.254	rgb(220,169,169)	1.9667	2,2
Aebp1	Smyd5	0.18222	46.03	0.226	rgb(219,174,174)	1.9022	2,2
Hmga2	Snai2	0.22901	46.17	0.174	rgb(219,184,184)	1.905	2,2
Prrx1	Snai2	0.31097	47.14	0.136	rgb(218,191,191)	1.9245	2,2
Prrx1	Snx11	-0.81418	50.32	-3.2E-01	rgb(148,175,229)	1.9882	2,2
