TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Hif3a	Cercam	0.23935	46.2	0.199	rgb(219,179,179)	1.9056	2,2
Hif3a	Cetn4	0.092044	45.04	0.043	rgb(217,209,209)	1.8824	2,2
Heyl	Chit1	0.23598	46.19	0.192	rgb(219,180,181)	1.9054	2,2
Kdm5b	Ckap4	0.17818	45.29	0.325	rgb(221,155,156)	1.8874	2,2
Zfp112	Clic1	-0.61377	49.35	-3.5E-01	rgb(140,170,230)	1.9687	2,2
Hif1a	Cln5	0.53255	49.17	0.173	rgb(219,184,184)	1.9651	None
Hif1a	Clybl	0.58973	49.29	0.289	rgb(220,162,162)	1.9675	2,2
Hif3a	Clybl	0.61714	49.36	0.365	rgb(221,147,148)	1.9689	2,2
Kdm5b	Cmas	0.80319	50.31	0.407	rgb(221,139,140)	1.988	2,2
Zfp112	Cmya5	0.083454	44.25	0.252	rgb(220,169,169)	1.8666	2,2
Zfp112	Col18a1	0.33399	47.21	0.212	rgb(219,177,177)	1.9259	2,2
Hif3a	Col23a1	0.16859	45.33	0.328	rgb(221,154,155)	1.8882	2,2
Zfp112	Col23a1	0.32609	47.19	0.191	rgb(219,181,181)	1.9255	2,2
Hif1a	Cox7a1	0.59901	49.31	0.31	rgb(220,158,158)	1.9679	2,2
Kdm5b	Cpox	-0.16859	45.33	-3.3E-01	rgb(146,174,229)	1.8882	2,2
Zfp112	Cxcr6	-0.37654	47.35	-3.5E-01	rgb(141,171,230)	1.9287	2,2
Heyl	Cxxc5	0.22595	46.16	0.165	rgb(219,186,186)	1.9048	2,2
Kdm5b	Cyp1b1	-0.70766	50.2	-2.2E-01	rgb(169,188,225)	1.9858	2,2
Hif3a	Cyp26b1	0.05109	44.23	0.226	rgb(219,174,174)	1.8662	2,2
Hif1a	Cyp2s1	0.85362	50.34	0.336	rgb(221,153,153)	1.9886	2,2
Hif3a	Cyp2s1	0.84818	50.35	0.35	rgb(221,150,151)	1.9888	2,2
Hif3a	Cyth3	-0.76378	50.26	-2.6E-01	rgb(160,182,227)	1.987	2,2
Heyl	D130043K22Rik	0.14712	45.19	0.185	rgb(219,182,182)	1.8854	2,2
Hif1a	D630039A03Rik	0.81973	50.31	0.314	rgb(220,157,158)	1.988	2,2
Hif3a	D630039A03Rik	0.60171	49.32	0.315	rgb(220,157,157)	1.9681	2,2
C030039L03Rik	D930048N14Rik	0.26497	46.35	0.348	rgb(221,151,151)	1.9086	2,2
Heyl	D930048N14Rik	0.13754	45.22	0.216	rgb(219,176,176)	1.886	2,2
Kdm5b	Dab2ip	0.29152	46.5	0.497	rgb(222,122,123)	1.9116	2,2
Hif3a	Dctn4	0.5346	49.19	0.193	rgb(219,180,180)	1.9655	2,2
C030039L03Rik	Ddit4	0.85925	50.36	0.355	rgb(221,149,150)	1.989	2,2
Hif1a	Ddit4	0.96907	50.49	0.489	rgb(222,124,125)	1.9916	2,2
Hif3a	Dennd3	0.35746	47.31	0.312	rgb(220,157,158)	1.9279	2,2
Kdm5b	Dennd3	0.62284	49.37	0.375	rgb(221,145,146)	1.9691	2,2
Hif3a	Dhcr7	0.059661	44.17	0.172	rgb(219,184,185)	1.865	2,2
Hif3a	Dhrs9	-0.70766	50.2	-2.0E-01	rgb(173,190,225)	1.9858	2,2
Hif3a	Dlg4	0.76948	50.28	0.278	rgb(220,164,164)	1.9874	2,2
Hif3a	Dlk1	0.51321	49.09	0.088	rgb(218,200,200)	1.9635	2,2
Hif3a	Dmxl2	-0.79685	50.29	-2.9E-01	rgb(154,178,228)	1.9876	2,2
C030039L03Rik	Dnajc21	0.47794	48.32	0.32	rgb(221,156,157)	1.9481	2,2
Hif1a	Dnajc21	0.48724	48.4	0.4	rgb(221,141,141)	1.9497	2,2
Hif3a	Dnm1	0.049581	44.14	0.142	rgb(219,190,190)	1.8644	2,2
Hif1a	Dntt	0.90766	50.39	0.393	rgb(221,142,143)	1.9896	2,2
Hif3a	Dock10	-0.87479	50.36	-3.6E-01	rgb(139,169,231)	1.989	None
Hif1a	Dock7	0.35746	47.31	0.311	rgb(220,158,158)	1.9279	2,2
Hif1a	Dock9	0.63453	49.45	0.454	rgb(222,130,131)	1.9707	2,2
Hif3a	Dpep2	0.19314	46.11	0.113	rgb(218,195,196)	1.9038	2,2
Hif1a	Dpf1	0.33579	47.25	0.253	rgb(220,169,169)	1.9267	2,2
Hif1a	Dtx3l	0.58198	49.28	0.276	rgb(220,164,165)	1.9673	2,2
Heyl	Dusp14	0.23598	46.19	0.195	rgb(219,180,180)	1.9054	2,2
Hif1a	E330009J07Rik	0.49251	48.45	0.453	rgb(222,130,131)	1.9507	2,2
Kdm5b	E330009J07Rik	0.1272	45.19	0.194	rgb(219,180,180)	1.8854	2,2
Hif3a	Ecd	-0.093218	44.29	-2.9E-01	rgb(153,178,228)	1.8674	2,2
Kdm5b	Ece1	0.46892	48.32	0.324	rgb(221,155,156)	1.9481	2,2
Hif3a	Efemp2	0.72458	50.22	0.222	rgb(219,175,175)	1.9862	2,2
Hif3a	Efhc1	0.12273	45.18	0.185	rgb(219,182,182)	1.8852	2,2
C030039L03Rik	Egln1	0.85925	50.36	0.362	rgb(221,148,149)	1.989	2,2
Heyl	Egln1	-0.4199	48.17	-1.7E-01	rgb(180,194,224)	1.9451	2,2
Hif1a	Egln1	0.99996	50.88	0.883	rgb(227, 48, 50)	1.9994	None
Hif3a	Egln1	0.96335	50.5	0.501	rgb(223,121,122)	1.9918	2,2
Kdm5b	Egln1	0.63244	49.43	0.428	rgb(222,135,136)	1.9703	2,2
Zfp112	Egln1	-0.80319	50.31	-3.1E-01	rgb(150,176,229)	1.988	2,2
Hif1a	Egln3	0.99737	50.66	0.662	rgb(224, 91, 92)	1.995	None
Hif3a	Egr3	-0.9158	50.4	-4.0E-01	rgb(130,164,232)	1.9898	2,2
Hif1a	Eid1	0.64097	49.47	0.465	rgb(222,128,129)	1.9711	2,2
Hif1a	Eif4ebp1	0.15372	45.27	0.269	rgb(220,166,166)	1.887	2,2
Hif3a	Enam	0.72884	50.24	0.242	rgb(220,171,171)	1.9866	None
Hif3a	Endod1	-0.39836	48.14	-1.4E-01	rgb(186,198,222)	1.9445	2,2
Hif3a	Endou	-0.20335	46.04	-3.6E-02	rgb(209,212,218)	1.9024	2,2
Hif3a	Eno3	-0.28919	47.12	-1.2E-01	rgb(192,202,221)	1.9241	2,2
Hif3a	Enpp3	0.5231	49.16	0.16	rgb(219,186,187)	1.9649	None
Zfp112	Enpp4	-0.083454	44.25	-2.5E-01	rgb(162,183,227)	1.8666	2,2
Kdm5b	Epb4.1l5	0.55871	49.23	0.23	rgb(220,173,174)	1.9663	2,2
Heyl	Epha3	-0.14712	45.25	-2.5E-01	rgb(164,185,226)	1.8866	2,2
Hif1a	Ephb2	0.98023	50.52	0.517	rgb(223,118,119)	1.9922	2,2
Kdm5b	Ephx1	0.81973	50.31	0.313	rgb(220,157,158)	1.988	2,2
Heyl	Ephx3	-0.55362	49.22	-2.2E-01	rgb(169,188,225)	1.9661	2,2
C030039L03Rik	Epm2a	0.28636	46.39	0.389	rgb(221,143,144)	1.9094	2,2
Hif1a	Epm2a	0.98878	50.56	0.559	rgb(223,110,111)	1.993	2,2
C030039L03Rik	Epor	0.50298	48.5	0.499	rgb(222,122,123)	1.9517	2,2
Heyl	Epor	0.96154	50.47	0.466	rgb(222,128,129)	1.9912	2,2
C030039L03Rik	Ero1l	0.63054	49.42	0.419	rgb(222,137,138)	1.9701	2,2
Hif1a	Ero1l	0.99993	50.85	0.852	rgb(226, 54, 56)	1.9988	None
Hif3a	Ero1l	0.75875	50.27	0.268	rgb(220,166,166)	1.9872	2,2
Kdm5b	Ero1l	0.95327	50.48	0.476	rgb(222,126,127)	1.9914	2,2
Zfp112	Ero1l	-0.18526	45.32	-3.2E-01	rgb(147,175,229)	1.888	2,2
Heyl	F3	0.85362	50.34	0.336	rgb(221,153,154)	1.9886	None
Hif3a	F8	-0.43261	48.23	-2.3E-01	rgb(168,187,226)	1.9463	2,2
Hif3a	F9	-0.28491	47.1	-9.6E-02	rgb(196,204,221)	1.9237	2,2
Hif3a	Fads2	0.06812	44.2	0.203	rgb(219,178,179)	1.8656	2,2
Kdm5b	Fads3	0.11029	45.14	0.137	rgb(219,191,191)	1.8844	2,2
Hif1a	Fam102a	0.95012	50.45	0.45	rgb(222,131,132)	1.9908	None
Hif3a	Fam102a	0.099907	44.33	0.33	rgb(221,154,155)	1.8682	2,2
Hif1a	Fam114a2	0.99061	50.57	0.57	rgb(223,108,109)	1.9932	2,2
Hif3a	Fam114a2	0.19445	45.38	0.381	rgb(221,144,145)	1.8892	2,2
Kdm5b	Fam114a2	0.074176	44.22	0.224	rgb(219,174,175)	1.866	2,2
Hif3a	Fam129c	-0.67078	50.14	-1.4E-01	rgb(187,199,222)	1.9846	2,2
Hif3a	Fam168b	-0.65249	50.08	-7.9E-02	rgb(200,207,220)	1.9834	None
Hif1a	Fam183b	0.88513	50.37	0.367	rgb(221,147,148)	1.9892	2,2
Hif3a	Fam183b	0.9038	50.41	0.414	rgb(222,138,139)	1.99	2,2
Hif1a	Fam184b	0.066853	44.28	0.277	rgb(220,164,165)	1.8672	2,2
C030039L03Rik	Fam57a	0.37015	47.32	0.323	rgb(221,155,156)	1.9281	2,2
Hif1a	Fam57a	0.2308	46.23	0.23	rgb(220,173,174)	1.9062	2,2
Hif1a	Fam71f2	0.99916	50.74	0.742	rgb(225, 75, 77)	1.9966	None
Hif3a	Fam71f2	0.039109	44.1	0.104	rgb(218,197,197)	1.8636	2,2
Kdm5b	Fam71f2	0.18765	45.33	0.334	rgb(221,153,154)	1.8882	2,2
Kdm5b	Fam83g	0.29137	46.48	0.477	rgb(222,126,127)	1.9112	2,2
Hif1a	Fbxo10	0.35092	47.29	0.29	rgb(220,162,162)	1.9275	2,2
Heyl	Fcgbp	0.042221	44.11	0.114	rgb(218,195,195)	1.8638	2,2
Zfp112	Fcgr2b	-0.45955	48.27	-2.7E-01	rgb(158,181,227)	1.9471	2,2
Hif3a	Fkbp11	0.23779	46.25	0.248	rgb(220,170,170)	1.9066	2,2
C030039L03Rik	Fli1	-0.06812	44.2	-2.5E-01	rgb(163,184,227)	1.8656	2,2
Hif3a	Fmnl2	-0.36149	47.33	-3.3E-01	rgb(145,173,230)	1.9283	2,2
Hif3a	Fn1	0.89963	50.4	0.396	rgb(221,141,142)	1.9898	2,2
Hif1a	Fndc3a	0.70389	50.21	0.205	rgb(219,178,178)	1.986	None
Heyl	Fndc3c1	0.15998	45.29	0.289	rgb(220,162,162)	1.8874	2,2
Hif3a	Foxf2	-0.12165	45.09	-9.0E-02	rgb(197,205,220)	1.8834	2,2
C030039L03Rik	Foxj1	0.76948	50.28	0.32	rgb(221,156,157)	1.9874	2,2
Kdm5b	Foxj1	0.24945	46.23	0.226	rgb(219,174,174)	1.9062	2,2
Hif1a	Frem2	0.37416	47.4	0.397	rgb(221,141,142)	1.9297	2,2
C030039L03Rik	Fzd7	0.89963	50.4	0.395	rgb(221,142,142)	1.9898	2,2
Hif1a	Fzd7	0.99061	50.57	0.571	rgb(223,108,109)	1.9932	2,2
Hif3a	Fzd7	0.84818	50.35	0.346	rgb(221,151,152)	1.9888	2,2
Kdm5b	Fzd7	0.94746	50.47	0.466	rgb(222,128,129)	1.9912	2,2
Hif1a	Galk1	0.99661	50.63	0.633	rgb(224, 96, 97)	1.9944	2,2
Hif1a	Galr3	0.87479	50.36	0.36	rgb(221,148,149)	1.989	2,2
C030039L03Rik	Gapdhs	0.9788	50.55	0.549	rgb(223,112,113)	1.9928	2,2
Hif3a	Gatsl3	0.45318	48.28	0.284	rgb(220,163,163)	1.9473	2,2
C030039L03Rik	Gbp5	0.22173	46.14	0.143	rgb(219,190,190)	1.9044	2,2
Hif1a	Gbp5	0.87479	50.38	0.38	rgb(221,144,145)	1.9894	None
C030039L03Rik	Gck	0.95899	50.49	0.545	rgb(223,113,114)	1.9916	2,2
Hif1a	Gck	0.88513	50.37	0.375	rgb(221,145,146)	1.9892	2,2
Hif3a	Gck	0.69659	50.2	0.204	rgb(219,178,179)	1.9858	2,2
Zfp112	Gdf15	0.59463	49.3	0.295	rgb(220,161,161)	1.9677	2,2
Hif3a	Gimap7	0.53039	49.18	0.183	rgb(219,182,182)	1.9653	2,2
Hif1a	Gipr	0.79685	50.29	0.295	rgb(220,161,161)	1.9876	2,2
Kdm5b	Gja5	-0.93795	50.43	-4.3E-01	rgb(124,160,233)	1.9904	2,2
Hif3a	Gjb2	-0.25141	46.29	-2.9E-01	rgb(155,179,228)	1.9074	2,2
Hif3a	Glcci1	-0.10505	45.12	-1.2E-01	rgb(191,201,221)	1.884	None
Kdm5b	Gli3	-0.40268	48.11	-3.9E-01	rgb(133,166,232)	1.9439	2,2
C030039L03Rik	Gm11992	0.58973	49.29	0.292	rgb(220,161,162)	1.9675	2,2
Hif3a	Gm2762	-0.082597	44.37	-3.7E-01	rgb(137,168,231)	1.869	2,2
Hif3a	Gm6548	0.22595	46.16	0.156	rgb(219,187,188)	1.9048	2,2
Hif3a	Gnpda1	0.46154	48.3	0.305	rgb(220,159,159)	1.9477	2,2
Hif3a	Golm1	-0.24462	46.27	-2.7E-01	rgb(159,181,227)	1.907	2,2
Kdm5b	Gpr15	-0.93795	50.43	-4.3E-01	rgb(124,160,233)	1.9904	2,2
Hif3a	Gpr34	-0.11029	45.14	-1.4E-01	rgb(186,198,222)	1.8844	2,2
Hif3a	Gpr56	0.4163	48.16	0.163	rgb(219,186,186)	1.9449	2,2
Kdm5b	Gpt2	0.2308	46.23	0.231	rgb(220,173,173)	1.9062	2,2
Kdm5b	Grtp1	0.92346	50.41	0.413	rgb(222,138,139)	1.99	2,2
Kdm5b	Gsn	0.70389	50.21	0.209	rgb(219,177,178)	1.986	2,2
Hif1a	Gstt1	0.53039	49.18	0.181	rgb(219,182,183)	1.9653	2,2
Kdm5b	Gstt1	0.85925	50.36	0.358	rgb(221,149,149)	1.989	2,2
Hif3a	Gucy2c	0.12273	45.18	0.175	rgb(219,184,184)	1.8852	2,2
C030039L03Rik	Gys1	0.60171	49.32	0.317	rgb(220,156,157)	1.9681	2,2
Hif1a	Gys1	0.99061	50.57	0.57	rgb(223,108,109)	1.9932	2,2
Kdm5b	Gys1	0.48064	48.33	0.334	rgb(221,153,154)	1.9483	2,2
Zfp112	Gys1	-0.26931	46.29	-2.9E-01	rgb(153,178,228)	1.9074	2,2
Hif1a	H2-Ab1	0.99842	50.7	0.704	rgb(225, 83, 84)	1.9958	2,2
Hif3a	H2-Ab1	0.92715	50.44	0.445	rgb(222,132,133)	1.9906	2,2
Kdm5b	H2-Ab1	0.79083	50.3	0.297	rgb(220,160,161)	1.9878	2,2
Hif1a	H2-Q10	0.80818	50.3	0.301	rgb(220,160,160)	1.9878	2,2
Hif1a	Haao	0.65046	50.06	0.06	rgb(218,205,206)	1.983	None
Zfp112	Hbs1l	0.27123	46.3	0.305	rgb(220,159,159)	1.9076	2,2
Kdm5b	Hebp2	0.14539	45.24	0.242	rgb(220,171,171)	1.8864	2,2
C030039L03Rik	Helb	0.094634	44.3	0.302	rgb(220,159,160)	1.8676	2,2
Hif1a	Helb	0.98718	50.55	0.546	rgb(223,113,114)	1.9928	2,2
Hif3a	Helb	0.35286	47.26	0.262	rgb(220,167,168)	1.9269	2,2
Hif1a	Hemk1	0.87479	50.36	0.361	rgb(221,148,149)	1.989	2,2
Heyl	Hhex	0.58485	49.28	0.285	rgb(220,163,163)	1.9673	2,2
Hif1a	Higd1a	0.96907	50.49	0.485	rgb(222,124,125)	1.9916	2,2
Hif3a	Hist1h1e	-0.80319	50.31	-3.1E-01	rgb(150,176,229)	1.988	None
Hif1a	Hk1	0.99778	50.67	0.669	rgb(224, 89, 91)	1.9952	None
Hif3a	Hk1	0.73808	50.25	0.253	rgb(220,169,169)	1.9868	2,2
Hif1a	Hk2	0.61539	49.35	0.346	rgb(221,151,152)	1.9687	2,2
Heyl	Hmcn1	0.42569	48.19	0.187	rgb(219,181,182)	1.9455	2,2
C030039L03Rik	Hmx3	0.75875	50.27	0.271	rgb(220,165,166)	1.9872	2,2
Hif1a	Hook2	0.98181	50.56	0.558	rgb(223,110,111)	1.993	None
Hif1a	Hpcal4	0.046506	44.13	0.129	rgb(218,192,193)	1.8642	2,2
Hif1a	Hs3st6	0.49251	48.45	0.452	rgb(222,131,131)	1.9507	2,2
Hif3a	Hspg2	-0.15655	45.28	-2.8E-01	rgb(157,181,227)	1.8872	2,2
Hif3a	Idi2	-0.67514	50.15	-1.5E-01	rgb(184,197,223)	1.9848	2,2
C030039L03Rik	Ier3	0.91215	50.42	0.42	rgb(222,137,138)	1.9902	2,2
Hif1a	Ier3	0.95605	50.46	0.457	rgb(222,130,131)	1.991	2,2
Kdm5b	Ier3	0.011235	44.1	0.097	rgb(218,199,199)	1.8636	2,2
Hif3a	Ifi203	-0.72458	50.22	-2.2E-01	rgb(169,188,225)	1.9862	2,2
Hif3a	Igf2bp1	0.81973	50.31	0.31	rgb(220,158,158)	1.988	2,2
Hif3a	Igsf9	-0.61191	49.34	-3.4E-01	rgb(143,172,230)	1.9685	2,2
Hif3a	Igsf9b	-0.097205	45.08	-8.2E-02	rgb(199,206,220)	1.8832	2,2
Hif1a	Igtp	0.22432	46.21	0.209	rgb(219,177,178)	1.9058	2,2
Hif3a	Il10	0.86486	50.35	0.35	rgb(221,150,151)	1.9888	2,2
Zfp112	Il10	-0.76948	50.28	-2.8E-01	rgb(156,180,228)	1.9874	2,2
Hif1a	Il10ra	0.65249	50.08	0.081	rgb(218,202,202)	1.9834	2,2
Heyl	Il12rb1	0.36941	47.37	0.366	rgb(221,147,148)	1.9291	None
Hif3a	Il12rb2	0.70028	50.19	0.191	rgb(219,180,181)	1.9856	None
Kdm5b	Il3	0.83091	50.32	0.325	rgb(221,155,156)	1.9882	2,2
Zfp112	Il33	-0.36762	47.31	-3.1E-01	rgb(150,176,229)	1.9279	2,2
Hif3a	Il9r	0.68306	50.18	0.179	rgb(219,183,183)	1.9854	2,2
Hif1a	Impa2	0.76378	50.26	0.257	rgb(220,168,168)	1.987	None
Hif3a	Ing2	0.59721	49.31	0.314	rgb(220,157,158)	1.9679	2,2
Heyl	Inhba	-0.0062046	43.27	-2.7E-01	rgb(158,181,227)	1.8469	2,2
C030039L03Rik	Insrr	0.35286	47.26	0.261	rgb(220,167,168)	1.9269	2,2
Hif3a	Itga2	0.42165	48.21	0.214	rgb(219,176,177)	1.9459	None
C030039L03Rik	Itga7	0.85925	50.36	0.361	rgb(221,148,149)	1.989	2,2
Heyl	Itga7	0.77473	50.27	0.272	rgb(220,165,166)	1.9872	2,2
Hif1a	Itga7	0.98023	50.52	0.524	rgb(223,117,118)	1.9922	2,2
Zfp112	Itga7	-0.47077	48.3	-3.0E-01	rgb(152,178,228)	1.9477	2,2
Hif3a	Itgb1	-0.50089	49.07	-7.1E-02	rgb(202,208,220)	1.9631	2,2
Kdm5b	Itgb1	0.36519	47.3	0.301	rgb(220,159,160)	1.9277	2,2
Hif3a	Itih5	0.81418	50.32	0.319	rgb(221,156,157)	1.9882	2,2
Hif1a	Jag2	0.33197	47.24	0.236	rgb(220,172,172)	1.9265	2,2
Hif3a	Jakmip1	0.16484	45.24	0.237	rgb(220,172,172)	1.8864	2,2
C030039L03Rik	Jmjd6	0.35577	47.27	0.273	rgb(220,165,165)	1.9271	2,2
Heyl	Jmjd6	-0.5746	49.26	-2.6E-01	rgb(161,183,227)	1.9669	2,2
Hif1a	Jmjd6	0.99966	50.79	0.786	rgb(226, 67, 68)	1.9976	None
