TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Hmga2	Sla	0.33982	47.26	0.257	rgb(220,168,168)	1.9269	None
Prrx1	Sla	0.5231	49.16	0.244	rgb(220,170,171)	1.9649	None
Hmga2	Snai2	0.22901	46.17	0.174	rgb(219,184,184)	1.905	2,2
Prrx1	Snai2	0.31097	47.14	0.136	rgb(218,191,191)	1.9245	2,2
Hmga2	Spp1	0.3226	47.18	0.177	rgb(219,183,184)	1.9253	2,2
Prrx1	Spp1	0.80319	50.31	0.306	rgb(220,159,159)	1.988	2,2
Aebp1	Sulf1	0.64459	49.56	0.558	rgb(223,110,111)	1.973	2,2
Hmga2	Sulf1	0.82549	50.33	0.331	rgb(221,154,154)	1.9884	2,2
Prrx1	Sulf1	0.62156	49.38	0.381	rgb(221,144,145)	1.9693	2,2
Aebp1	Svep1	0.027091	44.16	0.161	rgb(219,186,187)	1.8648	2,2
Hmga2	Svep1	0.44315	48.23	0.226	rgb(219,174,174)	1.9463	2,2
Prrx1	Svep1	0.60984	49.34	0.343	rgb(221,151,152)	1.9685	2,2
Aebp1	Thbs1	0.64339	49.5	0.496	rgb(222,122,123)	1.9717	2,2
Hmga2	Thbs1	0.60171	49.32	0.324	rgb(221,155,156)	1.9681	2,2
Prrx1	Thbs1	0.62156	49.38	0.377	rgb(221,145,146)	1.9693	2,2
Aebp1	Tmem98	0.05109	44.23	0.227	rgb(219,174,174)	1.8662	2,2
Hmga2	Tmem98	-0.35092	47.29	-2.9E-01	rgb(155,179,228)	1.9275	2,2
Hmga2	Tnc	0.086287	44.26	0.264	rgb(220,167,167)	1.8668	2,2
Prrx1	Tnc	0.60984	49.34	0.336	rgb(221,153,153)	1.9685	2,2
Aebp1	Tpm2	0.085355	44.4	0.403	rgb(221,140,141)	1.8696	2,2
Prrx1	Tpm2	0.34889	47.25	0.248	rgb(220,170,170)	1.9267	2,2
Aebp1	Vcan	0.2562	46.31	0.306	rgb(220,159,159)	1.9078	2,2
Prrx1	Vcan	0.37654	47.35	0.346	rgb(221,151,152)	1.9287	2,2
Aebp1	Wwtr1	0.11694	45.16	0.158	rgb(219,187,187)	1.8848	2,2
Prrx1	Wwtr1	0.33399	47.21	0.214	rgb(219,176,177)	1.9259	2,2
