TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Bhlhe41	1110007C09Rik	-0.93795	50.43	-4.3E-01	rgb(123,160,234)	1.9904	2,2
Tef	1110007C09Rik	0.95605	50.46	0.459	rgb(222,129,130)	1.991	2,2
Jdp2	2610034B18Rik	0.35746	47.31	0.306	rgb(220,159,159)	1.9279	2,2
Pou5f2	2610034B18Rik	0.57677	49.27	0.378	rgb(221,145,146)	1.9671	2,2
Cebpg	4632434I11Rik	-0.0080492	43.28	-2.8E-01	rgb(157,180,228)	1.8471	2,2
Maff	4632434I11Rik	-0.67265	50.16	-1.6E-01	rgb(183,196,223)	1.985	2,2
Cebpg	4930417O13Rik	0.92715	50.44	0.439	rgb(222,133,134)	1.9906	None
Ppard	4930417O13Rik	0.85362	50.34	0.343	rgb(221,151,152)	1.9886	None
Pou5f2	A330023F24Rik	0.33197	47.24	0.308	rgb(220,158,159)	1.9265	2,2
Tef	A330023F24Rik	0.68306	50.18	0.178	rgb(219,183,183)	1.9854	None
Etv4	Abcd3	0.22173	46.14	0.135	rgb(218,191,191)	1.9044	2,2
Plscr1	Abcd3	0.072368	44.3	0.303	rgb(220,159,160)	1.8676	2,2
Ddit3	Adm2	0.9038	50.41	0.409	rgb(222,139,140)	1.99	2,2
Jdp2	Adm2	0.39277	48.02	0.02	rgb(217,213,213)	1.9421	2,2
Plagl1	Adm2	0.56916	49.25	0.255	rgb(220,168,169)	1.9667	2,2
Etv4	Afp	-0.15655	45.28	-2.8E-01	rgb(156,180,228)	1.8872	None
Maff	Afp	0.42774	48.22	0.215	rgb(219,176,176)	1.9461	None
Ppard	Afp	0.61539	49.35	0.35	rgb(221,150,151)	1.9687	2,2
Maff	Alcam	-0.5414	49.19	-1.9E-01	rgb(176,192,224)	1.9655	None
Mesp2	Alcam	0.50682	49.11	0.729	rgb(225, 78, 79)	1.9639	2,2
Bhlhe41	Aldh1l2	0.95012	50.45	0.449	rgb(222,131,132)	1.9908	None
Cebpg	Aldh1l2	0.98181	50.56	0.557	rgb(223,111,112)	1.993	2,2
Ddit3	Aldh1l2	0.65562	50.11	0.109	rgb(218,196,196)	1.984	2,2
Etv4	Aldh1l2	0.96335	50.5	0.5	rgb(222,122,123)	1.9918	None
Jdp2	Aldh1l2	0.76948	50.28	0.277	rgb(220,164,165)	1.9874	2,2
Maff	Aldh1l2	0.87479	50.36	0.363	rgb(221,148,148)	1.989	2,2
Mesp2	Aldh1l2	0.4112	48.18	0.665	rgb(224, 90, 91)	1.9453	2,2
Plagl1	Aldh1l2	0.82549	50.33	0.335	rgb(221,153,154)	1.9884	2,2
Tef	Aldh1l2	0.22432	46.21	0.205	rgb(219,178,178)	1.9058	2,2
Cebpg	Aldh3a2	0.14712	45.25	0.247	rgb(220,170,170)	1.8866	2,2
Etv4	Aldh3a2	-0.83719	50.34	-3.4E-01	rgb(143,172,230)	1.9886	None
Ddit3	Angptl6	0.9341	50.45	0.45	rgb(222,131,132)	1.9908	2,2
Etv4	Angptl6	0.88983	50.39	0.393	rgb(221,142,143)	1.9896	None
Jdp2	Angptl6	0.82549	50.33	0.335	rgb(221,153,154)	1.9884	None
Maff	Angptl6	0.89475	50.38	0.383	rgb(221,144,145)	1.9894	None
Cebpg	Ankrd13c	-0.63244	49.43	-4.3E-01	rgb(124,161,233)	1.9703	2,2
Jdp2	Ankrd13c	-0.80319	50.31	-3.1E-01	rgb(150,176,229)	1.988	None
Tef	Ankrd13c	-0.96534	50.48	-4.8E-01	rgb(112,153,235)	1.9914	2,2
Maff	Arhgef6	-0.56413	49.24	-2.4E-01	rgb(165,185,226)	1.9665	2,2
Tef	Arhgef6	0.68029	50.16	0.159	rgb(219,187,187)	1.985	None
Bhlhe41	Asns	0.23779	46.25	0.249	rgb(220,169,170)	1.9066	2,2
Cebpg	Asns	0.14712	45.19	0.194	rgb(219,180,180)	1.8854	2,2
Ddit3	Asns	0.92715	50.44	0.437	rgb(222,133,134)	1.9906	2,2
Etv4	Asns	0.81418	50.32	0.32	rgb(221,156,157)	1.9882	2,2
Jdp2	Asns	0.9038	50.41	0.411	rgb(222,139,139)	1.99	2,2
Mesp2	Asns	0.25141	46.29	0.553	rgb(223,111,113)	1.9074	2,2
Plagl1	Asns	0.45111	48.25	0.249	rgb(220,169,170)	1.9467	2,2
Plscr1	Asns	0.96534	50.48	0.483	rgb(222,125,126)	1.9914	2,2
Pou5f2	Asns	-0.25141	46.29	-2.9E-01	rgb(154,179,228)	1.9074	2,2
Tef	Asns	0.87479	50.36	0.36	rgb(221,148,149)	1.989	2,2
Maff	Atmin	-0.19413	45.37	-3.7E-01	rgb(137,168,231)	1.889	2,2
Tef	Atmin	0.84261	50.33	0.327	rgb(221,155,155)	1.9884	None
Cebpg	Avil	0.23935	46.2	0.202	rgb(219,178,179)	1.9056	2,2
Ddit3	Avil	0.74841	50.26	0.262	rgb(220,167,167)	1.987	2,2
Tef	Avil	0.28491	47.1	0.103	rgb(218,197,198)	1.9237	2,2
Bhlhe41	Avpi1	0.40935	48.14	0.138	rgb(219,191,191)	1.9445	None
Jdp2	Avpi1	0.48358	48.34	0.339	rgb(221,152,153)	1.9485	2,2
Tef	Avpi1	0.77473	50.27	0.272	rgb(220,165,166)	1.9872	None
Bhlhe41	Avpr1a	0.87479	50.36	0.357	rgb(221,149,150)	1.989	2,2
Ppard	Avpr1a	-0.57179	49.26	-2.6E-01	rgb(162,183,227)	1.9669	2,2
Mesp2	B4galt1	0.2562	46.31	0.553	rgb(223,111,113)	1.9078	2,2
Ppard	B4galt1	-0.93795	50.43	-4.3E-01	rgb(125,161,233)	1.9904	2,2
Cebpg	B930041F14Rik	-0.97097	50.52	-5.2E-01	rgb(105,149,237)	1.9922	None
Tef	B930041F14Rik	-0.71599	50.21	-2.1E-01	rgb(170,189,225)	1.986	2,2
Cebpg	Bace2	-0.16698	45.25	-2.5E-01	rgb(163,184,226)	1.8866	None
Etv4	Bace2	-0.26098	46.26	-2.6E-01	rgb(161,183,227)	1.9068	2,2
Maff	Bambi	0.10402	44.36	0.365	rgb(221,147,148)	1.8688	2,2
Mesp2	Bambi	0.20052	46.14	0.553	rgb(223,111,113)	1.9044	2,2
Bhlhe41	Bid	0.2308	46.23	0.232	rgb(220,173,173)	1.9062	2,2
Plagl1	Bid	0.50416	48.54	0.536	rgb(223,115,116)	1.9525	2,2
Mesp2	Bik	0.21237	46.1	0.122	rgb(218,194,194)	1.9036	2,2
Plscr1	Bik	0.38409	47.4	0.404	rgb(221,140,141)	1.9297	2,2
Ddit3	Btk	0.3049	47.17	0.167	rgb(219,185,185)	1.9251	2,2
Ppard	Btk	-0.35746	47.31	-3.1E-01	rgb(150,176,229)	1.9279	2,2
Jdp2	C2cd4d	0.43261	48.23	0.233	rgb(220,173,173)	1.9463	2,2
Tef	C2cd4d	0.10065	45.1	0.099	rgb(218,198,198)	1.8836	2,2
Jdp2	C3	0.68306	50.18	0.183	rgb(219,182,182)	1.9854	None
Maff	C3	0.90766	50.39	0.387	rgb(221,143,144)	1.9896	None
Maff	Casz1	0.50028	48.44	0.443	rgb(222,132,133)	1.9505	2,2
Mesp2	Casz1	0.23415	46.24	0.553	rgb(223,111,113)	1.9064	2,2
Ppard	Casz1	0.44915	48.27	0.269	rgb(220,166,166)	1.9471	None
Ddit3	Ccl5	0.27123	46.3	0.299	rgb(220,160,161)	1.9076	2,2
Maff	Ccl5	0.65249	50.08	0.079	rgb(218,202,202)	1.9834	2,2
Ddit3	Ccrl2	0.4351	48.21	0.212	rgb(219,177,177)	1.9459	2,2
Plscr1	Ccrl2	0.37919	47.47	0.467	rgb(222,128,129)	1.9311	2,2
Bhlhe41	Chac1	0.65249	50.08	0.075	rgb(218,203,203)	1.9834	2,2
Cebpg	Chac1	0.98985	50.6	0.598	rgb(224,103,104)	1.9938	2,2
Etv4	Chac1	0.87479	50.38	0.377	rgb(221,145,146)	1.9894	2,2
Jdp2	Chac1	0.72044	50.23	0.227	rgb(219,174,174)	1.9864	2,2
Mesp2	Chac1	0.58973	49.29	0.729	rgb(225, 78, 79)	1.9675	2,2
Plagl1	Chac1	0.79083	50.3	0.303	rgb(220,159,160)	1.9878	2,2
Plscr1	Chac1	0.88983	50.39	0.385	rgb(221,143,144)	1.9896	2,2
Ppard	Chac1	0.78502	50.28	0.283	rgb(220,163,164)	1.9874	2,2
Tef	Chac1	0.58198	49.28	0.277	rgb(220,164,165)	1.9673	2,2
Cebpg	Clic4	0.48064	48.33	0.331	rgb(221,154,154)	1.9483	2,2
Mesp2	Clic4	0.74317	50.24	0.812	rgb(226, 62, 64)	1.9866	2,2
Plagl1	Clic4	0.83719	50.34	0.34	rgb(221,152,153)	1.9886	2,2
Plscr1	Clic4	0.98181	50.56	0.56	rgb(223,110,111)	1.993	2,2
Tef	Clic4	0.78502	50.28	0.276	rgb(220,164,165)	1.9874	2,2
Ddit3	Cox6a2	0.94125	50.46	0.462	rgb(222,129,130)	1.991	2,2
Maff	Cox6a2	0.09264	45.05	0.053	rgb(218,207,207)	1.8826	2,2
Ppard	Cox6a2	0.33579	47.25	0.252	rgb(220,169,169)	1.9267	2,2
Tef	Cox6a2	0.64196	49.48	0.476	rgb(222,126,127)	1.9713	2,2
Jdp2	Crebbp	-0.92715	50.44	-4.4E-01	rgb(122,159,234)	1.9906	None
Pou5f2	Crebbp	0.80818	50.3	0.303	rgb(220,159,160)	1.9878	2,2
Cebpg	Csf1	-0.19974	45.49	-4.9E-01	rgb(112,153,235)	1.8914	2,2
Tef	Csf1	-0.59901	49.31	-3.1E-01	rgb(150,176,229)	1.9679	2,2
Jdp2	Csf2	0.33399	47.21	0.215	rgb(219,176,176)	1.9259	2,2
Plscr1	Csf2	0.37572	47.41	0.415	rgb(222,138,139)	1.9299	2,2
Ppard	Csf2	0.83091	50.32	0.324	rgb(221,155,156)	1.9882	2,2
Bhlhe41	Cspg5	0.14539	45.24	0.244	rgb(220,170,171)	1.8864	2,2
Jdp2	Cspg5	0.51766	49.12	0.123	rgb(218,194,194)	1.9641	None
Tef	Cspg5	0.047922	44.22	0.223	rgb(219,174,175)	1.866	2,2
Maff	Csrnp1	0.79083	50.3	0.299	rgb(220,160,161)	1.9878	2,2
Mesp2	Csrnp1	0.36393	47.34	0.606	rgb(224,101,102)	1.9285	2,2
Ppard	Csrnp1	0.15066	45.26	0.261	rgb(220,167,168)	1.8868	2,2
Cebpg	Cxcl10	0.69659	50.2	0.196	rgb(219,180,180)	1.9858	None
Maff	Cxcl10	0.68029	50.16	0.159	rgb(219,187,187)	1.985	None
Mesp2	Cxcl10	0.56083	49.24	0.729	rgb(225, 78, 79)	1.9665	2,2
Cebpg	Ddit3	0.9744	50.53	0.535	rgb(223,115,116)	1.9924	None
Jdp2	Ddit3	0.61377	49.35	0.352	rgb(221,150,150)	1.9687	2,2
Mesp2	Ddit3	0.89475	50.38	0.812	rgb(226, 62, 64)	1.9894	2,2
Ppard	Ddit3	0.74317	50.24	0.237	rgb(220,172,172)	1.9866	2,2
Plagl1	Dhrs9	0.36259	47.29	0.287	rgb(220,162,163)	1.9275	2,2
Plscr1	Dhrs9	0.71166	50.22	0.455	rgb(222,130,131)	1.9862	2,2
Bhlhe41	Dio2	-0.445	48.26	-2.6E-01	rgb(161,183,227)	1.9469	2,2
Plagl1	Dio2	-0.24304	46.21	-2.1E-01	rgb(172,189,225)	1.9058	2,2
Bhlhe41	Dleu7	0.57179	49.26	0.258	rgb(220,168,168)	1.9669	2,2
Cebpg	Dleu7	0.72884	50.24	0.238	rgb(220,172,172)	1.9866	2,2
Plagl1	Dleu7	0.094634	44.3	0.301	rgb(220,159,160)	1.8676	2,2
Tef	Dleu7	0.71599	50.21	0.215	rgb(219,176,176)	1.986	2,2
Mesp2	Dnm3os	-0.445	48.26	-2.6E-01	rgb(160,182,227)	1.9469	2,2
Pou5f2	Dnm3os	0.57677	49.27	0.267	rgb(220,166,167)	1.9671	2,2
Mesp2	Dtx4	0.32789	47.23	0.606	rgb(224,101,102)	1.9263	2,2
Plagl1	Dtx4	0.18079	45.3	0.296	rgb(220,161,161)	1.8876	2,2
Ppard	Dtx4	0.88513	50.37	0.369	rgb(221,146,147)	1.9892	None
Jdp2	Dusp14	0.92715	50.44	0.44	rgb(222,133,134)	1.9906	None
Maff	Dusp14	-0.01444	43.31	-3.1E-01	rgb(151,177,229)	1.8477	2,2
Plscr1	Dusp14	0.28234	47.08	0.084	rgb(218,201,201)	1.9233	2,2
Etv4	Dusp9	0.99264	50.62	0.618	rgb(224, 99,100)	1.9942	2,2
Tef	Dusp9	0.095603	45.07	0.072	rgb(218,203,203)	1.883	2,2
Jdp2	Egr2	-0.074176	44.22	-2.2E-01	rgb(168,187,226)	1.866	2,2
Maff	Egr2	0.62156	49.38	0.375	rgb(221,145,146)	1.9693	None
Bhlhe41	Eif4ebp1	0.07984	44.35	0.348	rgb(221,151,151)	1.8686	2,2
Cebpg	Eif4ebp1	0.086287	44.26	0.258	rgb(220,168,168)	1.8668	2,2
Ddit3	Eif4ebp1	0.5368	49.18	0.183	rgb(219,182,182)	1.9653	2,2
Jdp2	Eif4ebp1	0.82549	50.33	0.332	rgb(221,154,154)	1.9884	2,2
Maff	Eif4ebp1	0.98321	50.53	0.526	rgb(223,116,118)	1.9924	None
Plagl1	Eif4ebp1	0.74841	50.26	0.263	rgb(220,167,167)	1.987	None
Plscr1	Eif4ebp1	0.044774	44.21	0.209	rgb(219,177,177)	1.8658	2,2
Pou5f2	Eif4ebp1	-0.064263	44.27	-2.7E-01	rgb(159,182,227)	1.867	2,2
Mesp2	Epcam	0.50183	49.08	0.729	rgb(225, 78, 79)	1.9633	2,2
Plagl1	Epcam	-0.43018	48.2	-2.0E-01	rgb(173,190,225)	1.9457	2,2
Cebpg	Erc1	-0.73808	50.25	-2.5E-01	rgb(162,184,227)	1.9868	None
Jdp2	Erc1	-0.22901	46.17	-1.7E-01	rgb(181,195,223)	1.905	None
Cebpg	Ets2	0.60557	49.33	0.334	rgb(221,153,154)	1.9683	2,2
Ppard	Ets2	0.28675	47.11	0.108	rgb(218,196,197)	1.9239	2,2
Bhlhe41	Exoc2	0.6256	49.38	0.378	rgb(221,145,146)	1.9693	2,2
Cebpg	Exoc2	0.029067	44.03	0.034	rgb(217,211,211)	1.8622	None
Bhlhe41	Fam178b	0.2065	46.16	0.164	rgb(219,186,186)	1.9048	2,2
Plagl1	Fam178b	0.64019	49.55	0.547	rgb(223,113,114)	1.9728	2,2
Cebpg	Fgr	-0.61191	49.34	-3.4E-01	rgb(142,171,230)	1.9685	2,2
Mesp2	Fgr	0.10065	45.1	0.5	rgb(222,122,123)	1.8836	2,2
Ddit3	Fkbp11	0.60171	49.32	0.321	rgb(221,156,156)	1.9681	2,2
Ppard	Fkbp11	0.78502	50.28	0.279	rgb(220,164,164)	1.9874	2,2
Cebpg	Fkrp	-0.88983	50.39	-3.9E-01	rgb(133,166,232)	1.9896	2,2
Tef	Fkrp	-0.74317	50.24	-2.4E-01	rgb(164,185,226)	1.9866	2,2
Ppard	Furin	0.89475	50.38	0.38	rgb(221,144,145)	1.9894	None
Tef	Furin	-0.70389	50.21	-2.1E-01	rgb(170,189,225)	1.986	None
Bhlhe41	Gad1	0.47943	48.36	0.362	rgb(221,148,149)	1.9489	2,2
Plagl1	Gad1	0.032215	44.06	0.059	rgb(218,206,206)	1.8628	2,2
Bhlhe41	Gdf15	0.15372	45.27	0.267	rgb(220,166,166)	1.887	2,2
Cebpg	Gdf15	0.80319	50.31	0.314	rgb(220,157,158)	1.988	2,2
Maff	Gja1	0.44915	48.27	0.272	rgb(220,165,166)	1.9471	None
Mesp2	Gja1	0.71599	50.21	0.812	rgb(226, 62, 64)	1.986	2,2
Plscr1	Gja1	0.26637	46.28	0.28	rgb(220,164,164)	1.9072	2,2
Bhlhe41	Glrp1	0.76378	50.26	0.262	rgb(220,167,168)	1.987	2,2
Cebpg	Glrp1	0.76948	50.28	0.28	rgb(220,163,164)	1.9874	2,2
Ddit3	Glrp1	0.5368	49.18	0.179	rgb(219,183,183)	1.9653	2,2
Mesp2	Glrp1	0.161	45.3	0.5	rgb(222,122,123)	1.8876	2,2
Plagl1	Glrp1	0.29719	47.06	0.061	rgb(218,205,205)	1.9229	2,2
Plscr1	Glrp1	0.9744	50.53	0.531	rgb(223,116,117)	1.9924	2,2
Cebpg	Gne	-0.13611	45.15	-1.5E-01	rgb(185,197,223)	1.8846	2,2
Jdp2	Gne	0.60762	49.33	0.333	rgb(221,153,154)	1.9683	2,2
Maff	Gne	-0.79083	50.3	-3.0E-01	rgb(152,178,228)	1.9878	2,2
Cebpg	Gpr176	-0.63579	49.46	-4.6E-01	rgb(116,156,235)	1.9709	2,2
