TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Irf1	Afap1l2	-0.42389	48.18	-1.8E-01	rgb(178,193,224)	1.9453	None
Irf7	Afap1l2	0.4199	48.17	0.169	rgb(219,185,185)	1.9451	None
Irf8	Afap1l2	-0.79083	50.3	-3.0E-01	rgb(151,177,228)	1.9878	None
Irf8	Asph	-0.68996	50.19	-1.9E-01	rgb(175,192,224)	1.9856	None
Irf9	Asph	0.22743	46.22	0.224	rgb(219,174,175)	1.906	None
Stat2	Asph	0.059661	44.17	0.17	rgb(219,184,185)	1.865	None
Irf1	BC094916	0.79685	50.29	0.293	rgb(220,161,162)	1.9876	None
Irf7	BC094916	0.97747	50.54	0.544	rgb(223,113,114)	1.9926	None
Irf8	BC094916	0.033147	44.18	0.18	rgb(219,183,183)	1.8652	None
Stat2	BC094916	0.90766	50.39	0.39	rgb(221,143,143)	1.9896	None
Irf7	Cmpk2	0.99981	50.87	0.867	rgb(227, 51, 53)	1.9992	2,2
Irf8	Cmpk2	0.64679	50.02	0.023	rgb(217,213,213)	1.9822	2,2
Irf9	Cmpk2	0.99203	50.58	0.576	rgb(223,107,108)	1.9934	2,2
Stat2	Cmpk2	0.60363	49.32	0.32	rgb(221,156,157)	1.9681	2,2
Irf1	Ddx60	0.80818	50.3	0.297	rgb(220,160,161)	1.9878	None
Irf7	Ddx60	0.9341	50.45	0.45	rgb(222,131,132)	1.9908	None
Irf8	Ddx60	0.81973	50.31	0.313	rgb(220,157,158)	1.988	None
Irf9	Ddx60	0.71599	50.21	0.212	rgb(219,176,177)	1.986	None
Stat2	Ddx60	0.66342	50.12	0.117	rgb(218,195,195)	1.9842	None
Irf7	Dpp4	0.82549	50.33	0.334	rgb(221,153,154)	1.9884	None
Irf8	Dpp4	0.74317	50.24	0.239	rgb(220,171,172)	1.9866	None
Irf9	Dpp4	0.56663	49.25	0.25	rgb(220,169,170)	1.9667	None
Irf7	Dtx3l	0.78502	50.28	0.277	rgb(220,164,165)	1.9874	None
Irf8	Dtx3l	0.70766	50.2	0.2	rgb(219,179,179)	1.9858	None
Irf9	Dtx3l	0.50868	49.12	0.141	rgb(219,190,190)	1.9641	None
Stat2	Dtx3l	0.97097	50.52	0.517	rgb(223,118,119)	1.9922	None
Irf1	Gbp10	0.99752	50.7	0.704	rgb(225, 82, 84)	1.9958	2,2
Irf7	Gbp10	0.9946	50.64	0.635	rgb(224, 96, 97)	1.9946	2,2
Stat2	Gbp10	0.85362	50.34	0.34	rgb(221,152,153)	1.9886	2,2
Irf1	Gbp2	0.99795	50.71	0.706	rgb(225, 82, 84)	1.996	None
Irf8	Gbp2	0.85362	50.34	0.335	rgb(221,153,154)	1.9886	None
Stat2	Gbp2	0.28919	47.12	0.122	rgb(218,194,194)	1.9241	None
Irf1	Gbp4	0.98985	50.6	0.602	rgb(224,102,103)	1.9938	None
Irf7	Gbp4	0.81418	50.32	0.317	rgb(220,156,157)	1.9882	None
Stat2	Gbp4	0.95012	50.45	0.453	rgb(222,130,131)	1.9908	None
Irf1	Gbp5	0.99795	50.71	0.712	rgb(225, 81, 82)	1.996	None
Irf8	Gbp5	0.80818	50.3	0.303	rgb(220,159,160)	1.9878	None
Irf9	Gbp5	0.57179	49.26	0.265	rgb(220,166,167)	1.9669	None
Stat2	Gbp5	0.95327	50.48	0.483	rgb(222,125,126)	1.9914	None
Irf1	Gbp6	0.99795	50.71	0.706	rgb(225, 82, 84)	1.996	2,2
Irf7	Gbp6	0.96335	50.5	0.498	rgb(222,122,123)	1.9918	2,2
Irf8	Gbp6	-0.1869	46.07	-6.5E-02	rgb(203,208,219)	1.903	2,2
Irf9	Gbp6	0.044774	44.21	0.205	rgb(219,178,178)	1.8658	2,2
Stat2	Gbp6	0.95605	50.46	0.458	rgb(222,129,130)	1.991	2,2
Irf1	Gbp7	0.98985	50.6	0.602	rgb(224,102,103)	1.9938	None
Irf7	Gbp7	0.74841	50.26	0.261	rgb(220,167,168)	1.987	None
Stat2	Gbp7	0.76378	50.26	0.257	rgb(220,168,168)	1.987	None
Irf1	Gbp8	0.81418	50.32	0.317	rgb(220,156,157)	1.9882	None
Irf7	Gbp8	0.80319	50.31	0.309	rgb(220,158,159)	1.988	None
Irf8	Gbp8	0.76378	50.26	0.26	rgb(220,167,168)	1.987	None
Stat2	Gbp8	0.89475	50.38	0.381	rgb(221,144,145)	1.9894	None
Irf1	Gbp9	0.94746	50.47	0.467	rgb(222,128,129)	1.9912	2,2
Irf7	Gbp9	0.98811	50.59	0.595	rgb(224,103,105)	1.9936	2,2
Irf8	Gbp9	0.84261	50.33	0.328	rgb(221,154,155)	1.9884	2,2
Stat2	Gbp9	0.96907	50.49	0.491	rgb(222,123,124)	1.9916	2,2
Irf1	Gm4841	0.95327	50.48	0.479	rgb(222,126,127)	1.9914	2,2
Irf7	Gm4841	0.018185	44.13	0.135	rgb(218,191,192)	1.8642	2,2
Stat2	Gm4841	0.81973	50.31	0.314	rgb(220,157,158)	1.988	2,2
Irf1	Gpr18	0.67265	50.16	0.162	rgb(219,186,186)	1.985	None
Irf9	Gpr18	0.8701	50.37	0.373	rgb(221,146,146)	1.9892	None
Stat2	Gpr18	0.92346	50.41	0.41	rgb(222,139,140)	1.99	None
Irf8	Grina	0.34356	47.27	0.275	rgb(220,165,165)	1.9271	2,2
Irf9	Grina	0.26931	46.29	0.291	rgb(220,161,162)	1.9074	2,2
Stat2	Grina	0.64477	50.05	0.049	rgb(218,208,208)	1.9828	2,2
Irf1	Herc6	0.40762	48.17	0.171	rgb(219,184,185)	1.9451	None
Irf7	Herc6	0.67265	50.16	0.163	rgb(219,186,186)	1.985	None
Irf8	Herc6	-0.76948	50.28	-2.8E-01	rgb(157,181,227)	1.9874	None
Irf9	Herc6	0.83719	50.34	0.342	rgb(221,152,152)	1.9886	None
Stat2	Herc6	0.455	48.26	0.263	rgb(220,167,167)	1.9469	None
Irf1	Hist1h1c	0.86486	50.35	0.351	rgb(221,150,151)	1.9888	None
Irf7	Hist1h1c	0.059661	44.17	0.175	rgb(219,184,184)	1.865	None
Irf8	Hist1h1c	-0.58485	49.28	-2.8E-01	rgb(157,180,228)	1.9673	None
Irf9	Hist1h1c	0.76378	50.26	0.262	rgb(220,167,167)	1.987	None
Irf1	Hrh2	0.070635	44.21	0.211	rgb(219,177,177)	1.8658	None
Irf7	Hrh2	-0.51766	49.12	-1.2E-01	rgb(192,202,221)	1.9641	None
Irf9	Hrh2	0.58198	49.28	0.277	rgb(220,164,165)	1.9673	None
Stat2	Hrh2	0.71599	50.21	0.212	rgb(219,177,177)	1.986	None
Irf7	Ifih1	0.83719	50.34	0.336	rgb(221,153,154)	1.9886	None
Irf8	Ifih1	0.66711	50.13	0.134	rgb(218,191,192)	1.9844	None
Stat2	Ifih1	0.93072	50.42	0.424	rgb(222,136,137)	1.9902	None
Irf1	Ifit1	0.27591	47.03	0.028	rgb(217,212,212)	1.9223	None
Irf7	Ifit1	0.97097	50.52	0.519	rgb(223,118,119)	1.9922	None
Irf8	Ifit1	-0.50479	49.1	-1.0E-01	rgb(195,203,221)	1.9637	None
Irf9	Ifit1	0.96154	50.47	0.472	rgb(222,127,128)	1.9912	None
Irf1	Igtp	0.99905	50.76	0.761	rgb(225, 72, 73)	1.997	2,2
Irf7	Igtp	0.87479	50.36	0.364	rgb(221,148,148)	1.989	2,2
Irf9	Igtp	0.77473	50.27	0.266	rgb(220,166,167)	1.9872	2,2
Stat2	Igtp	0.98446	50.57	0.573	rgb(223,107,109)	1.9932	2,2
Irf7	Il18	0.23779	46.25	0.255	rgb(220,168,169)	1.9066	None
Irf8	Il18	0.64721	50.03	0.03	rgb(217,211,211)	1.9824	None
Stat2	Il18	0.83091	50.32	0.322	rgb(221,156,156)	1.9882	None
Irf1	Kbtbd11	0.83719	50.34	0.339	rgb(221,152,153)	1.9886	None
Irf8	Kbtbd11	0.68612	50.17	0.171	rgb(219,184,185)	1.9852	None
Stat2	Kbtbd11	0.65085	50.09	0.088	rgb(218,200,200)	1.9836	None
Irf1	Lgals3bp	0.01444	43.31	0.305	rgb(220,159,159)	1.8477	None
Irf7	Lgals3bp	0.13915	45.16	0.16	rgb(219,186,187)	1.8848	None
Irf9	Lgals3bp	0.80818	50.3	0.304	rgb(220,159,160)	1.9878	None
Stat2	Lgals3bp	0.88513	50.37	0.366	rgb(221,147,148)	1.9892	None
Irf1	Me2	-0.53039	49.18	-1.8E-01	rgb(177,193,224)	1.9653	None
Irf7	Me2	-0.035718	44.08	-7.7E-02	rgb(200,207,220)	1.8632	None
Stat2	Me2	-0.70766	50.2	-2.0E-01	rgb(174,191,224)	1.9858	None
Irf7	Mx2	0.98811	50.59	0.594	rgb(224,104,105)	1.9936	None
Irf8	Mx2	0.018185	44.13	0.127	rgb(218,193,193)	1.8642	None
Irf9	Mx2	0.66711	50.13	0.125	rgb(218,193,193)	1.9844	None
Stat2	Mx2	0.93795	50.43	0.432	rgb(222,135,135)	1.9904	None
Irf1	Nlrc5	0.99974	50.85	0.85	rgb(226, 55, 56)	1.9988	None
Irf7	Nlrc5	0.56916	49.25	0.255	rgb(220,168,169)	1.9667	None
Stat2	Nlrc5	0.67514	50.15	0.146	rgb(219,189,189)	1.9848	2,2
Irf1	Nod1	0.89963	50.4	0.402	rgb(221,140,141)	1.9898	None
Irf9	Nod1	-0.82549	50.33	-3.3E-01	rgb(145,173,230)	1.9884	None
Stat2	Nod1	0.52659	49.17	0.17	rgb(219,185,185)	1.9651	None
Irf1	Oas1b	-0.29719	47.06	-5.8E-02	rgb(204,209,219)	1.9229	None
Irf7	Oas1b	0.98811	50.59	0.588	rgb(223,105,106)	1.9936	None
Irf8	Oas1b	0.50682	49.11	0.106	rgb(218,197,197)	1.9639	None
Stat2	Oas1b	0.78502	50.28	0.279	rgb(220,164,164)	1.9874	None
Irf1	Oas1c	0.11375	45.15	0.155	rgb(219,187,188)	1.8846	None
Irf7	Oas1c	0.9341	50.45	0.454	rgb(222,130,131)	1.9908	None
Irf8	Oas1c	-0.9341	50.45	-4.5E-01	rgb(120,158,234)	1.9908	None
