TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Cyp2s1	0.85362	50.34	0.336	rgb(221,153,153)	1.9886	2,2
Hif3a	Cyp2s1	0.84818	50.35	0.35	rgb(221,150,151)	1.9888	2,2
Hif1a	D630039A03Rik	0.81973	50.31	0.314	rgb(220,157,158)	1.988	2,2
Hif3a	D630039A03Rik	0.60171	49.32	0.315	rgb(220,157,157)	1.9681	2,2
C030039L03Rik	D930048N14Rik	0.26497	46.35	0.348	rgb(221,151,151)	1.9086	2,2
Heyl	D930048N14Rik	0.13754	45.22	0.216	rgb(219,176,176)	1.886	2,2
C030039L03Rik	Ddit4	0.85925	50.36	0.355	rgb(221,149,150)	1.989	2,2
Hif1a	Ddit4	0.96907	50.49	0.489	rgb(222,124,125)	1.9916	2,2
Hif3a	Dennd3	0.35746	47.31	0.312	rgb(220,157,158)	1.9279	2,2
Kdm5b	Dennd3	0.62284	49.37	0.375	rgb(221,145,146)	1.9691	2,2
C030039L03Rik	Dnajc21	0.47794	48.32	0.32	rgb(221,156,157)	1.9481	2,2
Hif1a	Dnajc21	0.48724	48.4	0.4	rgb(221,141,141)	1.9497	2,2
Hif1a	E330009J07Rik	0.49251	48.45	0.453	rgb(222,130,131)	1.9507	2,2
Kdm5b	E330009J07Rik	0.1272	45.19	0.194	rgb(219,180,180)	1.8854	2,2
C030039L03Rik	Egln1	0.85925	50.36	0.362	rgb(221,148,149)	1.989	2,2
Heyl	Egln1	-0.4199	48.17	-1.7E-01	rgb(180,194,224)	1.9451	2,2
Hif1a	Egln1	0.99996	50.88	0.883	rgb(227, 48, 50)	1.9994	None
Hif3a	Egln1	0.96335	50.5	0.501	rgb(223,121,122)	1.9918	2,2
Kdm5b	Egln1	0.63244	49.43	0.428	rgb(222,135,136)	1.9703	2,2
Zfp112	Egln1	-0.80319	50.31	-3.1E-01	rgb(150,176,229)	1.988	2,2
C030039L03Rik	Epm2a	0.28636	46.39	0.389	rgb(221,143,144)	1.9094	2,2
Hif1a	Epm2a	0.98878	50.56	0.559	rgb(223,110,111)	1.993	2,2
C030039L03Rik	Epor	0.50298	48.5	0.499	rgb(222,122,123)	1.9517	2,2
Heyl	Epor	0.96154	50.47	0.466	rgb(222,128,129)	1.9912	2,2
C030039L03Rik	Ero1l	0.63054	49.42	0.419	rgb(222,137,138)	1.9701	2,2
Hif1a	Ero1l	0.99993	50.85	0.852	rgb(226, 54, 56)	1.9988	None
Hif3a	Ero1l	0.75875	50.27	0.268	rgb(220,166,166)	1.9872	2,2
Kdm5b	Ero1l	0.95327	50.48	0.476	rgb(222,126,127)	1.9914	2,2
Zfp112	Ero1l	-0.18526	45.32	-3.2E-01	rgb(147,175,229)	1.888	2,2
Hif1a	Fam102a	0.95012	50.45	0.45	rgb(222,131,132)	1.9908	None
Hif3a	Fam102a	0.099907	44.33	0.33	rgb(221,154,155)	1.8682	2,2
Hif1a	Fam114a2	0.99061	50.57	0.57	rgb(223,108,109)	1.9932	2,2
Hif3a	Fam114a2	0.19445	45.38	0.381	rgb(221,144,145)	1.8892	2,2
Kdm5b	Fam114a2	0.074176	44.22	0.224	rgb(219,174,175)	1.866	2,2
Hif1a	Fam183b	0.88513	50.37	0.367	rgb(221,147,148)	1.9892	2,2
Hif3a	Fam183b	0.9038	50.41	0.414	rgb(222,138,139)	1.99	2,2
C030039L03Rik	Fam57a	0.37015	47.32	0.323	rgb(221,155,156)	1.9281	2,2
Hif1a	Fam57a	0.2308	46.23	0.23	rgb(220,173,174)	1.9062	2,2
Hif1a	Fam71f2	0.99916	50.74	0.742	rgb(225, 75, 77)	1.9966	None
Hif3a	Fam71f2	0.039109	44.1	0.104	rgb(218,197,197)	1.8636	2,2
Kdm5b	Fam71f2	0.18765	45.33	0.334	rgb(221,153,154)	1.8882	2,2
C030039L03Rik	Foxj1	0.76948	50.28	0.32	rgb(221,156,157)	1.9874	2,2
Kdm5b	Foxj1	0.24945	46.23	0.226	rgb(219,174,174)	1.9062	2,2
C030039L03Rik	Fzd7	0.89963	50.4	0.395	rgb(221,142,142)	1.9898	2,2
Hif1a	Fzd7	0.99061	50.57	0.571	rgb(223,108,109)	1.9932	2,2
Hif3a	Fzd7	0.84818	50.35	0.346	rgb(221,151,152)	1.9888	2,2
Kdm5b	Fzd7	0.94746	50.47	0.466	rgb(222,128,129)	1.9912	2,2
C030039L03Rik	Gbp5	0.22173	46.14	0.143	rgb(219,190,190)	1.9044	2,2
Hif1a	Gbp5	0.87479	50.38	0.38	rgb(221,144,145)	1.9894	None
C030039L03Rik	Gck	0.95899	50.49	0.545	rgb(223,113,114)	1.9916	2,2
Hif1a	Gck	0.88513	50.37	0.375	rgb(221,145,146)	1.9892	2,2
Hif3a	Gck	0.69659	50.2	0.204	rgb(219,178,179)	1.9858	2,2
Hif1a	Gstt1	0.53039	49.18	0.181	rgb(219,182,183)	1.9653	2,2
Kdm5b	Gstt1	0.85925	50.36	0.358	rgb(221,149,149)	1.989	2,2
C030039L03Rik	Gys1	0.60171	49.32	0.317	rgb(220,156,157)	1.9681	2,2
Hif1a	Gys1	0.99061	50.57	0.57	rgb(223,108,109)	1.9932	2,2
Kdm5b	Gys1	0.48064	48.33	0.334	rgb(221,153,154)	1.9483	2,2
Zfp112	Gys1	-0.26931	46.29	-2.9E-01	rgb(153,178,228)	1.9074	2,2
Hif1a	H2-Ab1	0.99842	50.7	0.704	rgb(225, 83, 84)	1.9958	2,2
Hif3a	H2-Ab1	0.92715	50.44	0.445	rgb(222,132,133)	1.9906	2,2
Kdm5b	H2-Ab1	0.79083	50.3	0.297	rgb(220,160,161)	1.9878	2,2
C030039L03Rik	Helb	0.094634	44.3	0.302	rgb(220,159,160)	1.8676	2,2
Hif1a	Helb	0.98718	50.55	0.546	rgb(223,113,114)	1.9928	2,2
Hif3a	Helb	0.35286	47.26	0.262	rgb(220,167,168)	1.9269	2,2
Hif1a	Hk1	0.99778	50.67	0.669	rgb(224, 89, 91)	1.9952	None
Hif3a	Hk1	0.73808	50.25	0.253	rgb(220,169,169)	1.9868	2,2
C030039L03Rik	Ier3	0.91215	50.42	0.42	rgb(222,137,138)	1.9902	2,2
Hif1a	Ier3	0.95605	50.46	0.457	rgb(222,130,131)	1.991	2,2
Kdm5b	Ier3	0.011235	44.1	0.097	rgb(218,199,199)	1.8636	2,2
Hif3a	Il10	0.86486	50.35	0.35	rgb(221,150,151)	1.9888	2,2
Zfp112	Il10	-0.76948	50.28	-2.8E-01	rgb(156,180,228)	1.9874	2,2
C030039L03Rik	Itga7	0.85925	50.36	0.361	rgb(221,148,149)	1.989	2,2
Heyl	Itga7	0.77473	50.27	0.272	rgb(220,165,166)	1.9872	2,2
Hif1a	Itga7	0.98023	50.52	0.524	rgb(223,117,118)	1.9922	2,2
Zfp112	Itga7	-0.47077	48.3	-3.0E-01	rgb(152,178,228)	1.9477	2,2
Hif3a	Itgb1	-0.50089	49.07	-7.1E-02	rgb(202,208,220)	1.9631	2,2
Kdm5b	Itgb1	0.36519	47.3	0.301	rgb(220,159,160)	1.9277	2,2
C030039L03Rik	Jmjd6	0.35577	47.27	0.273	rgb(220,165,165)	1.9271	2,2
Heyl	Jmjd6	-0.5746	49.26	-2.6E-01	rgb(161,183,227)	1.9669	2,2
Hif1a	Jmjd6	0.99966	50.79	0.786	rgb(226, 67, 68)	1.9976	None
Kdm5b	Jmjd6	0.71166	50.22	0.217	rgb(219,176,176)	1.9862	2,2
C030039L03Rik	Kank1	0.15811	45.22	0.23	rgb(220,173,174)	1.886	2,2
Hif1a	Kank1	0.70028	50.19	0.193	rgb(219,180,180)	1.9856	2,2
C030039L03Rik	Kbtbd11	0.49482	48.4	0.4	rgb(221,141,141)	1.9497	2,2
Hif1a	Kbtbd11	0.89475	50.38	0.375	rgb(221,145,146)	1.9894	2,2
Hif3a	Kbtbd11	0.32994	47.2	0.197	rgb(219,179,180)	1.9257	2,2
C030039L03Rik	Kbtbd13	0.96335	50.5	0.503	rgb(223,121,122)	1.9918	2,2
Hif1a	Kbtbd13	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	2,2
Hif3a	Kbtbd13	0.92715	50.44	0.439	rgb(222,133,134)	1.9906	2,2
C030039L03Rik	Kcnc3	0.99134	50.61	0.613	rgb(224,100,101)	1.994	2,2
Hif1a	Kcnc3	0.83091	50.32	0.317	rgb(220,156,157)	1.9882	2,2
Hif1a	Kremen2	0.96154	50.47	0.468	rgb(222,128,129)	1.9912	2,2
Hif3a	Kremen2	0.79083	50.3	0.298	rgb(220,160,161)	1.9878	2,2
Kdm5b	Kremen2	0.88983	50.39	0.394	rgb(221,142,143)	1.9896	2,2
Hif3a	Lhx2	0.61854	49.37	0.366	rgb(221,147,148)	1.9691	2,2
Zfp112	Lhx2	-0.78001	50.29	-2.9E-01	rgb(155,179,228)	1.9876	2,2
C030039L03Rik	Map3k1	0.18079	45.3	0.304	rgb(220,159,159)	1.8876	2,2
Hif1a	Map3k1	0.98321	50.53	0.531	rgb(223,116,117)	1.9924	2,2
Hif3a	Map3k1	0.88983	50.39	0.386	rgb(221,143,144)	1.9896	2,2
Kdm5b	Map3k1	0.30665	47.12	0.122	rgb(218,194,194)	1.9241	2,2
C030039L03Rik	Mboat2	0.96335	50.5	0.505	rgb(223,121,122)	1.9918	2,2
Hif1a	Mboat2	0.99842	50.7	0.704	rgb(225, 83, 84)	1.9958	2,2
Hif3a	Mboat2	0.94125	50.46	0.463	rgb(222,129,129)	1.991	2,2
Zfp112	Mboat2	-0.16221	45.23	-2.3E-01	rgb(168,187,226)	1.8862	2,2
C030039L03Rik	Muc2	0.99752	50.7	0.701	rgb(225, 83, 85)	1.9958	2,2
Heyl	Muc2	0.72458	50.22	0.224	rgb(219,174,175)	1.9862	2,2
Hif1a	Muc2	0.99566	50.62	0.621	rgb(224, 98,100)	1.9942	2,2
Hif3a	Muc2	0.73808	50.25	0.247	rgb(220,170,170)	1.9868	2,2
C030039L03Rik	Myh10	0.030091	44.17	0.171	rgb(219,184,185)	1.865	2,2
Hif3a	Myh10	0.62156	49.38	0.381	rgb(221,144,145)	1.9693	2,2
Hif1a	Nags	0.93795	50.43	0.427	rgb(222,135,136)	1.9904	2,2
Hif3a	Nags	0.76948	50.28	0.279	rgb(220,164,164)	1.9874	2,2
Heyl	Ncoa2	0.93795	50.43	0.426	rgb(222,136,137)	1.9904	None
Hif1a	Ncoa2	-0.49292	48.46	-4.6E-01	rgb(116,156,235)	1.9509	2,2
Hif1a	Ndrg1	0.31232	47.19	0.186	rgb(219,181,182)	1.9255	2,2
Kdm5b	Ndrg1	0.21986	46.2	0.196	rgb(219,180,180)	1.9056	2,2
C030039L03Rik	Ndrg2	0.72884	50.24	0.245	rgb(220,170,171)	1.9866	2,2
Hif1a	Ndrg2	0.93795	50.43	0.431	rgb(222,135,136)	1.9904	2,2
Kdm5b	Ndrg2	0.78001	50.29	0.288	rgb(220,162,163)	1.9876	2,2
Hif1a	Nfil3	0.74317	50.24	0.245	rgb(220,170,171)	1.9866	None
Hif3a	Nfil3	0.05109	44.23	0.235	rgb(220,172,173)	1.8662	2,2
Hif1a	Nfyb	0.56083	49.24	0.239	rgb(220,171,172)	1.9665	2,2
Kdm5b	Nfyb	0.36519	47.3	0.299	rgb(220,160,161)	1.9277	2,2
C030039L03Rik	Nphp3	0.92715	50.44	0.442	rgb(222,133,134)	1.9906	2,2
Hif1a	Nphp3	0.83091	50.32	0.324	rgb(221,155,156)	1.9882	2,2
Hif3a	Nphp3	0.91215	50.42	0.416	rgb(222,138,138)	1.9902	2,2
Hif1a	Nrn1	0.44915	48.27	0.27	rgb(220,165,166)	1.9471	2,2
Hif3a	Nrn1	0.36762	47.31	0.306	rgb(220,159,159)	1.9279	2,2
C030039L03Rik	P4ha2	0.74841	50.26	0.264	rgb(220,166,167)	1.987	2,2
Hif1a	P4ha2	0.99421	50.6	0.596	rgb(224,103,104)	1.9938	2,2
Hif3a	P4ha2	0.74841	50.26	0.256	rgb(220,168,169)	1.987	2,2
Kdm5b	P4ha2	0.42389	48.18	0.177	rgb(219,183,184)	1.9453	2,2
Heyl	P4hb	-0.17067	45.26	-2.6E-01	rgb(160,182,227)	1.8868	2,2
Hif1a	P4hb	0.99959	50.77	0.769	rgb(225, 70, 72)	1.9972	2,2
Kdm5b	P4hb	0.59721	49.31	0.31	rgb(220,158,158)	1.9679	2,2
Zfp112	P4hb	-0.18526	45.32	-3.2E-01	rgb(147,175,229)	1.888	2,2
C030039L03Rik	Pafah1b3	0.010136	43.29	0.289	rgb(220,162,162)	1.8473	2,2
Hif1a	Pafah1b3	0.99842	50.7	0.7	rgb(225, 83, 85)	1.9958	2,2
Hif3a	Pafah1b3	0.26342	46.27	0.266	rgb(220,166,167)	1.907	2,2
Kdm5b	Pafah1b3	0.09646	44.31	0.313	rgb(220,157,158)	1.8678	2,2
Hif1a	Papss1	0.58973	49.29	0.285	rgb(220,163,163)	1.9675	2,2
Hif3a	Papss1	0.14379	45.18	0.179	rgb(219,183,183)	1.8852	2,2
Heyl	Pdxp	-0.22595	46.16	-1.6E-01	rgb(183,196,223)	1.9048	2,2
Hif1a	Pdxp	0.90766	50.39	0.388	rgb(221,143,144)	1.9896	2,2
Hif3a	Pdxp	0.062549	44.18	0.175	rgb(219,184,184)	1.8652	2,2
Hif1a	Pfkp	0.99899	50.73	0.725	rgb(225, 78, 80)	1.9964	2,2
Hif3a	Pfkp	0.29985	47.08	0.078	rgb(218,202,202)	1.9233	None
Kdm5b	Pfkp	0.65003	50.05	0.498	rgb(222,122,123)	1.9828	2,2
Hif1a	Pgm2	0.99974	50.82	0.816	rgb(226, 61, 63)	1.9982	None
Hif3a	Pgm2	0.31412	47.15	0.149	rgb(219,188,189)	1.9247	2,2
Kdm5b	Pgm2	0.95899	50.49	0.487	rgb(222,124,125)	1.9916	2,2
C030039L03Rik	Piga	0.66518	50.14	0.178	rgb(219,183,183)	1.9846	2,2
Hif1a	Piga	0.97282	50.5	0.499	rgb(222,122,123)	1.9918	2,2
Hif3a	Piga	0.17585	45.28	0.284	rgb(220,163,163)	1.8872	2,2
Zfp112	Piga	-0.63054	49.42	-4.2E-01	rgb(127,162,233)	1.9701	2,2
C030039L03Rik	Plcxd1	0.63453	49.45	0.448	rgb(222,131,132)	1.9707	2,2
Hif1a	Plcxd1	0.99795	50.68	0.675	rgb(224, 88, 89)	1.9954	2,2
Hif3a	Plcxd1	0.83719	50.34	0.336	rgb(221,153,154)	1.9886	2,2
Kdm5b	Plcxd1	0.67753	50.17	0.172	rgb(219,184,184)	1.9852	2,2
Heyl	Plekha2	-0.093218	44.29	-2.9E-01	rgb(155,179,228)	1.8674	2,2
Hif1a	Plekha2	0.86486	50.35	0.351	rgb(221,150,151)	1.9888	2,2
Hif1a	Plekhf1	0.061282	44.26	0.263	rgb(220,167,167)	1.8668	2,2
Zfp112	Plekhf1	-0.074176	44.22	-2.2E-01	rgb(170,188,225)	1.866	2,2
C030039L03Rik	Plod2	0.95327	50.48	0.476	rgb(222,126,127)	1.9914	2,2
Hif1a	Plod2	0.64196	49.48	0.476	rgb(222,126,127)	1.9713	2,2
Hif1a	Ppap2c	0.96534	50.48	0.484	rgb(222,124,125)	1.9914	2,2
Kdm5b	Ppap2c	0.92016	50.43	0.426	rgb(222,136,137)	1.9904	2,2
C030039L03Rik	Ppme1	0.62828	49.41	0.413	rgb(222,138,139)	1.9699	2,2
Heyl	Ppme1	-0.00050307	43.25	-2.5E-01	rgb(163,184,226)	1.8465	2,2
Hif1a	Ppme1	0.99842	50.7	0.701	rgb(225, 83, 84)	1.9958	None
Hif3a	Ppme1	0.3226	47.18	0.179	rgb(219,183,183)	1.9253	2,2
C030039L03Rik	Ppp1r3b	0.89963	50.4	0.404	rgb(221,140,141)	1.9898	2,2
Hif1a	Ppp1r3b	0.99737	50.66	0.662	rgb(224, 90, 92)	1.995	2,2
Kdm5b	Ppp1r3b	0.074176	44.22	0.22	rgb(219,175,175)	1.866	2,2
Zfp112	Ppp1r3b	-0.59262	49.3	-3.0E-01	rgb(153,178,228)	1.9677	2,2
Heyl	Ppp1r3g	-0.60984	49.34	-3.4E-01	rgb(143,172,230)	1.9685	2,2
Hif1a	Ppp1r3g	0.96154	50.47	0.467	rgb(222,128,129)	1.9912	2,2
Hif3a	Ppp1r3g	0.73808	50.25	0.254	rgb(220,168,169)	1.9868	2,2
Kdm5b	Ppp1r3g	0.80319	50.31	0.312	rgb(220,157,158)	1.988	2,2
Hif1a	Pygl	0.9983	50.69	0.694	rgb(225, 85, 86)	1.9956	2,2
Hif3a	Pygl	0.92016	50.43	0.433	rgb(222,134,135)	1.9904	2,2
Kdm5b	Pygl	0.67753	50.17	0.171	rgb(219,184,185)	1.9852	2,2
Hif1a	Rab33a	0.93795	50.43	0.431	rgb(222,135,136)	1.9904	2,2
Hif3a	Rab33a	0.78001	50.29	0.288	rgb(220,162,163)	1.9876	2,2
Kdm5b	Rab33a	0.15504	45.21	0.215	rgb(219,176,176)	1.8858	2,2
C030039L03Rik	Rab39	0.85925	50.36	0.364	rgb(221,148,148)	1.989	2,2
Hif1a	Rab39	0.99719	50.65	0.648	rgb(224, 93, 94)	1.9948	None
Zfp112	Rab39	-0.455	48.26	-2.6E-01	rgb(160,182,227)	1.9469	2,2
C030039L03Rik	Raph1	0.26342	46.27	0.272	rgb(220,165,166)	1.907	2,2
Heyl	Raph1	0.11029	45.14	0.144	rgb(219,189,190)	1.8844	2,2
Hif1a	Rasl12	0.60762	49.33	0.327	rgb(221,155,155)	1.9683	2,2
Hif3a	Rasl12	0.96335	50.5	0.504	rgb(223,121,122)	1.9918	2,2
Kdm5b	Rasl12	0.026533	44.01	0.148	rgb(219,189,189)	1.8618	2,2
Hif1a	Rcor2	0.94429	50.44	0.437	rgb(222,133,134)	1.9906	None
Kdm5b	Rcor2	0.62828	49.41	0.411	rgb(222,138,139)	1.9699	2,2
C030039L03Rik	Rgs11	0.33779	47.22	0.219	rgb(219,175,176)	1.9261	2,2
Hif1a	Rgs11	0.26497	46.35	0.346	rgb(221,151,152)	1.9086	2,2
C030039L03Rik	Rhobtb1	0.83719	50.34	0.343	rgb(221,151,152)	1.9886	2,2
Hif1a	Rhobtb1	0.87479	50.36	0.365	rgb(221,147,148)	1.989	2,2
Hif3a	Rhobtb1	0.46348	48.28	0.278	rgb(220,164,165)	1.9473	2,2
C030039L03Rik	Rnf113a1	0.8701	50.37	0.372	rgb(221,146,147)	1.9892	2,2
Hif1a	Rnf113a1	0.99737	50.66	0.657	rgb(224, 92, 93)	1.995	2,2
Heyl	Rnf208	-0.070635	44.21	-2.1E-01	rgb(171,189,225)	1.8658	2,2
Hif1a	Rnf208	0.81973	50.31	0.31	rgb(220,158,158)	1.988	2,2
Hif3a	Rnf208	0.83719	50.34	0.34	rgb(221,152,153)	1.9886	2,2
Hif1a	Rnf217	0.94429	50.44	0.438	rgb(222,133,134)	1.9906	2,2
Kdm5b	Rnf217	0.031545	44.05	0.048	rgb(218,208,208)	1.8626	2,2
Hif1a	Rraga	0.47412	48.34	0.344	rgb(221,151,152)	1.9485	2,2
Hif3a	Rraga	0.25437	46.24	0.236	rgb(220,172,172)	1.9064	2,2
Heyl	Ryr2	0.23935	46.2	0.204	rgb(219,178,178)	1.9056	2,2
Hif3a	Ryr2	0.13302	45.14	0.138	rgb(219,191,191)	1.8844	2,2
C030039L03Rik	Sap30	0.21846	46.13	0.133	rgb(218,192,192)	1.9042	2,2
Hif1a	Sap30	0.99981	50.84	0.836	rgb(226, 57, 59)	1.9986	None
Kdm5b	Sap30	0.09646	44.31	0.307	rgb(220,158,159)	1.8678	2,2
